% continuousInputs: false
% addNoisyOutputs: true
% numNoisyOutputColumns: 3
% inputNoiseProbability: 0.1
% outputNoiseProbability: 0.1
% generator type: class toolkit.SyntheticDataGenerator$LimitedOutputsGenerator
% maxOutputVectorsPerInstance: 3
% resultRows: 10000
% Number of instances before adding noise (numInputsVectors): 20
% numOutputVectors = 20
% numInputVectors: 20
@RELATION 'synthetic: -c -6 '
@ATTRIBUTE x1 {a, b, c, d}
@ATTRIBUTE x2 {a, b, c, d}
@ATTRIBUTE x3 {a, b, c, d}
@ATTRIBUTE noise1 {n1, n2, n3, n4, n5, n6, n7, n8, n9, n10, n11, n12, n13, n14, n15, n16}
@ATTRIBUTE noise2 {n1, n2, n3, n4, n5, n6, n7, n8, n9, n10, n11, n12, n13, n14, n15, n16}
@ATTRIBUTE noise3 {n1, n2, n3, n4, n5, n6, n7, n8, n9, n10, n11, n12, n13, n14, n15, n16}
@ATTRIBUTE class1 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@ATTRIBUTE class2 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@ATTRIBUTE class3 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@DATA
b, c, b, n7, n6, n13, l, q, h
a, a, a, n4, n11, n14, l, q, h
d, d, a, n2, n10, n9, l, j, q
a, b, d, n4, n12, n16, f, h, m
a, c, b, n7, n13, n9, g, m, j
d, b, c, n13, n9, n2, l, q, i
b, a, d, n1, n5, n4, g, m, k
b, a, a, n12, n5, n13, u, k, o
d, b, c, n10, n8, n2, l, q, m
b, a, c, n14, n13, n14, q, h, r
a, d, b, n14, n14, n10, e, l, l
b, c, b, n9, n7, n12, l, q, g
b, c, b, n8, n8, n13, l, q, h
d, d, a, n11, n2, n6, g, g, o
b, c, a, n1, n11, n10, l, q, m
a, c, c, n3, n12, n4, q, h, r
d, d, a, n16, n9, n6, q, r, e
b, d, c, n11, n6, n5, l, j, q
b, c, b, n6, n5, n5, l, i, q
b, a, c, n14, n5, n11, q, h, r
a, d, a, n1, n11, n15, j, e, j
a, d, d, n1, n4, n12, l, j, q
b, c, b, n6, n9, n14, k, p, h
a, a, d, n5, n2, n5, e, u, j
c, a, b, n1, n14, n3, k, m, m
b, a, b, n2, n2, n5, u, k, o
b, a, a, n1, n9, n6, u, k, o
a, c, d, n1, n14, n10, f, g, m
b, b, b, n1, n6, n9, r, k, i
a, a, a, n12, n11, n15, l, q, h
a, a, a, n7, n6, n2, u, u, i
a, d, a, n9, n14, n4, l, q, h
b, b, b, n7, n15, n8, l, q, h
a, c, c, n4, n3, n13, p, h, r
b, a, d, n15, n9, n8, e, l, l
b, c, b, n8, n1, n11, l, j, q
d, b, b, n4, n3, n11, l, q, l
a, a, a, n6, n15, n7, l, q, g
a, c, d, n15, n2, n14, f, h, m
b, a, c, n16, n11, n14, q, h, r
a, a, c, n7, n10, n3, m, j, q
b, c, b, n15, n3, n4, e, u, i
a, d, c, n2, n5, n2, l, j, q
d, a, a, n6, n1, n6, l, q, g
b, a, c, n5, n9, n16, p, h, r
b, c, c, n5, n1, n4, m, t, h
a, c, d, n4, n4, n9, l, p, m
b, b, a, n8, n16, n8, j, e, j
d, c, a, n11, n3, n4, m, s, h
c, b, c, n14, n14, n7, l, j, q
c, d, a, n13, n16, n12, g, g, o
a, c, c, n11, n14, n9, f, g, m
a, a, b, n8, n7, n13, e, u, i
d, d, a, n5, n1, n2, q, r, e
b, a, a, n16, n14, n13, l, f, p
b, a, c, n2, n1, n6, r, h, r
d, d, a, n7, n15, n7, g, g, o
b, b, a, n5, n1, n16, q, m, e
a, c, d, n16, n13, n9, f, h, m
a, a, a, n8, n10, n8, e, u, i
a, b, b, n8, n1, n4, q, k, i
b, c, b, n3, n3, n11, l, q, h
c, a, b, n3, n8, n7, l, j, q
c, a, b, n13, n15, n14, m, j, q
a, c, c, n7, n7, n8, l, t, h
d, d, a, n2, n14, n10, l, q, h
c, d, d, n7, n16, n2, u, l, q
b, a, d, n9, n14, n11, q, h, r
c, d, d, n12, n11, n7, u, k, q
a, d, d, n3, n8, n13, l, f, p
a, a, a, n8, n13, n2, e, u, i
b, b, b, n7, n7, n3, r, l, i
a, d, c, n4, n9, n11, l, j, q
c, a, b, n6, n13, n10, l, j, q
a, d, c, n16, n6, n12, l, j, q
a, a, b, n15, n3, n10, u, u, i
b, c, a, n9, n2, n16, l, q, m
b, a, c, n8, n15, n5, q, h, r
a, d, a, n6, n11, n10, l, j, q
b, a, b, n10, n4, n3, u, k, o
a, d, a, n13, n4, n1, e, l, l
d, d, d, n10, n14, n2, l, j, q
d, b, b, n13, n8, n6, g, s, u
b, b, b, n12, n10, n10, r, l, i
b, b, d, n12, n11, n11, l, f, p
d, d, a, n5, n3, n3, l, q, h
d, b, c, n15, n2, n14, l, p, m
d, d, a, n15, n10, n2, q, r, e
b, d, d, n5, n15, n9, u, l, q
a, d, a, n5, n7, n13, f, t, i
a, a, a, n9, n4, n2, e, u, i
b, a, b, n10, n12, n5, u, k, m
c, a, d, n3, n12, n9, u, l, q
a, a, b, n16, n16, n5, q, h, q
a, d, c, n12, n9, n2, l, j, q
b, a, a, n12, n12, n8, e, k, o
b, c, b, n14, n2, n14, l, q, h
a, d, a, n14, n15, n9, l, q, h
a, a, a, n5, n11, n6, m, q, h
a, d, c, n9, n7, n14, l, j, q
c, b, c, n12, n7, n8, l, j, q
d, b, c, n13, n12, n16, m, q, m
a, a, a, n3, n12, n3, e, u, i
d, c, b, n8, n1, n14, q, h, r
b, a, c, n11, n6, n5, q, h, r
b, a, a, n11, n10, n4, u, k, o
b, a, c, n9, n7, n3, q, h, r
b, b, b, n5, n11, n7, r, l, i
c, a, a, n16, n1, n12, l, j, r
b, c, c, n1, n3, n7, l, j, q
b, a, b, n9, n10, n11, e, l, l
b, b, a, n14, n6, n14, q, m, e
a, a, a, n6, n8, n3, e, u, i
d, b, c, n7, n4, n15, l, q, m
b, c, b, n3, n6, n3, l, j, q
a, b, a, n4, n2, n16, l, q, h
d, b, c, n8, n11, n2, l, q, m
d, b, c, n2, n7, n1, l, q, h
a, c, d, n16, n1, n13, l, f, p
b, c, b, n3, n1, n15, l, i, q
a, c, d, n15, n11, n15, l, f, p
b, b, a, n2, n8, n7, q, m, e
a, c, d, n11, n11, n16, q, h, r
a, d, a, n2, n7, n3, e, l, l
d, d, a, n1, n1, n6, m, t, h
a, c, c, n2, n6, n9, m, t, h
a, a, a, n13, n16, n16, e, u, i
b, b, a, n10, n6, n13, j, e, j
b, b, b, n13, n6, n1, r, l, i
a, a, a, n15, n4, n8, e, t, i
a, c, c, n4, n6, n12, g, m, k
b, b, b, n14, n6, n7, r, k, i
d, c, c, n15, n9, n16, k, j, r
c, b, c, n2, n3, n16, j, e, j
d, d, a, n10, n15, n2, h, g, o
d, b, c, n9, n13, n10, l, q, h
b, a, a, n13, n13, n6, g, m, j
b, b, a, n9, n13, n5, p, m, e
c, b, d, n8, n6, n11, r, l, i
d, b, c, n11, n14, n5, l, q, m
d, b, c, n9, n3, n12, h, s, u
b, a, d, n1, n10, n6, q, h, r
b, b, a, n15, n1, n1, r, l, i
b, b, a, n11, n12, n11, j, e, k
b, b, a, n8, n7, n5, e, l, l
b, a, c, n7, n6, n15, r, h, r
a, d, b, n5, n1, n1, l, j, q
a, d, c, n2, n2, n2, k, j, q
a, d, a, n3, n1, n1, e, l, l
d, d, a, n12, n12, n2, l, j, q
a, c, d, n15, n5, n16, e, i, o
b, a, c, n11, n12, n4, q, h, r
d, d, b, n5, n10, n10, j, e, j
a, d, c, n12, n4, n13, l, j, q
a, a, d, n7, n10, n14, q, h, r
b, b, b, n16, n7, n4, r, l, i
a, b, a, n2, n9, n16, l, p, m
c, b, c, n13, n6, n8, j, e, j
d, b, c, n13, n14, n8, l, q, m
a, a, a, n11, n6, n9, l, q, h
a, c, d, n15, n16, n11, l, f, p
c, a, c, n7, n8, n11, q, h, r
d, d, c, n7, n2, n7, l, j, r
b, b, a, n10, n15, n14, j, e, j
a, a, a, n8, n11, n3, l, q, h
d, a, a, n4, n15, n6, e, u, i
c, d, d, n1, n16, n3, u, l, q
a, a, a, n9, n5, n14, e, u, i
b, a, c, n4, n10, n4, q, h, r
c, a, b, n2, n13, n9, r, l, i
c, d, d, n8, n7, n15, e, l, q
a, c, d, n5, n14, n14, q, h, r
c, a, b, n6, n15, n16, k, m, m
a, d, d, n4, n15, n8, f, h, o
a, b, c, n7, n6, n6, g, m, j
a, c, d, n5, n16, n15, l, q, m
b, a, c, n7, n8, n15, q, h, r
a, d, b, n3, n7, n12, l, j, q
a, c, d, n11, n16, n7, l, f, p
d, c, c, n15, n2, n13, l, r, m
a, d, d, n3, n14, n5, j, e, j
b, b, a, n7, n5, n4, q, m, e
b, b, a, n16, n14, n3, q, m, e
b, d, d, n3, n6, n10, u, l, q
b, c, b, n13, n3, n5, l, j, q
b, b, d, n12, n1, n5, l, e, p
a, a, a, n12, n8, n10, l, q, h
d, b, c, n1, n7, n14, l, r, h
c, a, c, n12, n15, n8, j, e, i
d, d, a, n8, n1, n8, m, t, g
a, c, c, n16, n7, n1, q, h, r
a, d, c, n4, n9, n3, l, j, q
d, d, a, n2, n11, n10, m, t, h
c, d, b, n5, n1, n11, k, m, m
c, b, c, n3, n13, n14, r, l, i
c, a, b, n7, n7, n14, k, j, q
b, b, c, n11, n7, n8, r, l, i
c, a, b, n7, n7, n4, k, j, p
b, c, b, n10, n15, n11, l, q, h
a, c, c, n8, n16, n9, q, h, r
d, d, a, n11, n12, n8, m, t, h
d, c, a, n10, n2, n8, m, t, h
d, d, a, n15, n16, n4, m, u, h
a, a, a, n7, n7, n14, f, u, i
d, d, a, n4, n4, n2, g, g, o
b, b, b, n8, n6, n12, r, l, i
b, a, b, n12, n15, n16, q, h, r
b, c, b, n11, n5, n1, l, q, h
b, a, c, n9, n6, n13, q, h, r
a, d, a, n1, n9, n16, e, l, l
b, c, b, n12, n10, n15, m, q, h
a, c, b, n5, n16, n7, g, m, i
d, b, c, n3, n6, n9, l, q, i
a, c, c, n11, n4, n12, q, h, r
d, b, c, n14, n15, n9, l, q, m
b, b, b, n4, n2, n3, r, l, i
b, b, b, n13, n2, n2, r, l, i
a, c, c, n8, n14, n12, q, h, q
b, c, b, n11, n9, n7, l, q, h
a, a, a, n4, n13, n4, e, u, i
d, d, a, n4, n7, n8, l, q, h
a, b, c, n7, n5, n10, l, p, h
a, c, a, n16, n14, n4, f, h, m
a, d, a, n2, n12, n8, l, j, q
a, d, c, n3, n15, n5, l, j, q
a, c, c, n14, n6, n14, l, j, q
b, c, a, n12, n1, n10, l, q, m
a, a, a, n2, n13, n15, l, q, h
a, d, a, n12, n11, n8, l, q, g
c, a, b, n11, n12, n5, l, j, q
c, b, c, n14, n15, n5, r, l, i
d, c, c, n16, n15, n15, l, q, m
a, a, a, n3, n15, n4, e, e, i
b, c, b, n14, n10, n15, l, j, q
d, d, a, n11, n7, n13, l, j, q
a, c, d, n9, n3, n13, l, f, p
a, b, c, n9, n12, n10, f, h, m
a, a, a, n11, n3, n16, l, q, g
b, a, a, n15, n9, n3, h, m, j
b, c, a, n10, n15, n8, l, q, m
d, d, a, n11, n8, n2, m, s, h
a, d, a, n7, n1, n3, j, e, j
a, d, a, n3, n5, n9, e, l, l
a, d, c, n15, n14, n8, l, j, q
a, a, b, n15, n9, n11, e, u, i
a, d, c, n15, n3, n4, l, j, q
a, d, a, n1, n3, n16, k, j, q
a, d, a, n4, n7, n4, e, u, h
c, b, b, n7, n15, n6, j, e, j
a, d, a, n7, n3, n11, k, j, p
b, a, c, n2, n10, n11, q, h, r
b, c, c, n11, n12, n14, l, i, q
d, b, c, n4, n6, n10, l, q, m
a, a, a, n6, n11, n4, e, u, i
b, b, b, n16, n16, n9, r, l, i
b, a, c, n7, n8, n8, q, h, r
a, a, a, n3, n3, n11, l, q, h
b, c, a, n4, n1, n14, l, q, m
d, d, a, n16, n14, n4, f, g, o
d, a, a, n3, n10, n7, e, u, i
b, b, b, n2, n15, n9, r, l, i
d, b, c, n11, n13, n6, q, h, r
b, c, a, n4, n4, n10, l, q, o
b, a, a, n4, n13, n7, e, l, l
c, a, c, n12, n1, n12, r, l, i
a, c, d, n5, n11, n11, m, f, p
a, d, a, n6, n7, n1, j, e, j
a, c, c, n14, n2, n7, q, h, r
a, a, a, n1, n14, n16, e, u, i
d, b, c, n2, n13, n12, l, q, m
d, b, c, n13, n16, n16, l, p, m
a, d, c, n11, n10, n16, l, j, q
b, c, d, n10, n7, n8, l, q, m
c, b, c, n11, n10, n4, j, e, j
a, b, c, n7, n6, n11, l, q, i
a, d, a, n12, n11, n10, j, e, j
c, a, b, n2, n15, n1, l, j, q
b, a, a, n7, n8, n16, e, l, l
a, a, d, n9, n12, n3, l, j, q
b, a, c, n16, n12, n14, q, h, r
c, d, d, n12, n8, n14, u, l, q
d, d, a, n6, n15, n1, l, j, q
b, c, a, n7, n12, n1, l, q, m
d, a, c, n1, n11, n6, g, t, u
c, c, b, n6, n10, n10, l, j, q
b, c, a, n3, n10, n2, l, q, m
a, c, c, n12, n1, n13, m, t, h
c, b, c, n15, n10, n14, r, l, i
a, c, d, n1, n3, n16, l, f, p
c, b, c, n15, n8, n3, j, e, k
a, a, a, n11, n7, n7, f, u, i
b, a, c, n5, n13, n16, p, h, r
a, c, d, n10, n16, n5, l, g, p
b, b, a, n10, n5, n2, g, m, j
d, a, a, n6, n1, n9, m, q, h
d, b, c, n3, n6, n7, l, r, l
c, d, d, n6, n14, n5, u, l, q
c, b, b, n16, n2, n12, r, l, i
a, c, d, n16, n13, n12, l, f, p
c, a, c, n15, n1, n9, j, e, j
d, d, a, n7, n10, n2, q, r, e
b, a, b, n15, n5, n8, l, i, q
b, a, c, n5, n9, n16, q, h, r
c, b, c, n15, n12, n14, r, l, i
d, d, a, n6, n13, n12, m, t, h
a, c, d, n15, n11, n14, f, g, m
c, a, b, n6, n12, n10, l, j, q
a, d, a, n1, n2, n14, e, l, l
a, b, a, n10, n1, n11, l, q, g
c, a, b, n7, n1, n7, l, j, q
b, b, c, n11, n3, n13, j, e, j
a, b, a, n1, n8, n12, p, m, e
d, b, c, n7, n4, n5, l, q, m
b, a, c, n10, n16, n3, q, h, r
a, d, a, n13, n3, n10, e, l, l
a, d, a, n3, n4, n2, l, j, q
c, a, d, n14, n1, n3, u, l, q
d, b, c, n6, n4, n10, g, s, u
c, b, c, n10, n14, n7, j, e, j
b, c, b, n9, n8, n6, l, p, g
d, a, c, n8, n8, n6, l, j, q
b, c, a, n12, n13, n7, l, q, m
d, b, c, n13, n15, n16, g, t, u
a, d, c, n5, n4, n13, l, j, q
c, d, d, n16, n16, n14, u, l, q
d, d, a, n2, n4, n1, l, j, q
a, a, a, n3, n6, n16, l, q, g
b, a, c, n14, n11, n6, q, h, r
b, c, b, n8, n8, n9, l, j, q
d, a, d, n4, n5, n10, l, i, q
c, b, c, n7, n10, n12, l, j, q
d, b, c, n8, n8, n8, e, u, h
b, a, c, n11, n12, n10, q, h, r
a, d, c, n11, n15, n14, m, j, q
c, a, b, n9, n10, n12, k, m, m
a, d, c, n9, n1, n2, l, i, q
c, b, c, n8, n2, n13, r, l, i
c, a, b, n16, n12, n11, l, j, p
d, d, a, n10, n13, n1, g, g, o
b, b, c, n4, n4, n4, q, h, r
d, d, c, n5, n9, n15, l, j, q
c, b, c, n15, n5, n2, r, m, i
a, d, b, n15, n4, n13, l, q, h
d, b, c, n13, n2, n4, e, u, i
b, c, b, n13, n1, n8, l, q, h
c, b, c, n16, n10, n13, r, l, i
a, a, a, n3, n13, n6, e, u, i
b, c, b, n13, n14, n4, l, q, h
b, a, c, n5, n6, n4, q, h, r
c, d, a, n11, n16, n12, u, l, q
a, d, c, n14, n3, n4, l, f, p
b, c, a, n7, n16, n12, l, q, m
a, d, c, n14, n8, n15, l, j, q
d, c, d, n6, n16, n13, l, f, p
b, b, a, n1, n14, n5, l, e, p
a, b, a, n10, n1, n16, l, q, h
b, a, c, n6, n11, n5, q, h, r
d, d, c, n11, n15, n4, l, j, q
b, a, c, n7, n1, n16, p, h, r
a, d, c, n6, n8, n5, l, j, q
a, c, d, n6, n11, n3, l, f, p
b, a, a, n1, n7, n12, g, m, j
b, b, a, n6, n7, n16, q, m, e
a, b, a, n3, n6, n6, l, p, h
b, a, c, n7, n9, n9, q, h, r
a, d, a, n14, n4, n6, l, q, h
a, a, d, n10, n15, n11, l, q, h
a, c, c, n16, n11, n1, f, h, m
b, a, a, n4, n3, n13, u, l, l
a, d, c, n14, n16, n2, q, h, r
b, b, b, n16, n14, n16, r, l, i
d, b, c, n14, n10, n2, g, s, u
a, a, a, n6, n14, n16, e, u, i
b, c, b, n12, n15, n5, l, j, q
a, d, d, n9, n7, n16, j, e, j
b, a, a, n10, n10, n10, e, l, k
a, a, a, n10, n1, n1, e, u, i
c, d, d, n11, n10, n13, o, u, h
c, d, d, n5, n12, n7, u, l, q
b, a, a, n1, n10, n8, e, l, l
a, d, a, n12, n3, n13, e, u, i
d, d, a, n5, n6, n13, m, t, h
c, d, a, n15, n4, n11, g, h, o
b, a, c, n8, n2, n13, q, h, q
c, d, d, n5, n2, n6, u, l, q
a, d, a, n4, n11, n11, l, q, h
a, a, d, n9, n9, n5, l, q, h
d, b, c, n5, n4, n2, k, p, m
d, b, c, n4, n5, n11, g, s, u
b, c, a, n7, n13, n1, m, q, m
a, d, a, n11, n5, n4, l, j, q
b, c, a, n7, n9, n6, l, q, m
c, b, c, n3, n14, n13, l, j, q
b, b, a, n8, n8, n14, u, k, o
b, c, a, n4, n6, n15, l, q, h
c, d, d, n11, n2, n5, u, k, q
a, a, a, n9, n16, n6, e, u, i
a, c, d, n5, n7, n12, f, h, m
c, b, c, n3, n1, n12, l, j, q
a, a, d, n16, n14, n14, k, q, h
d, d, a, n6, n14, n10, q, r, e
b, a, b, n8, n5, n9, u, k, o
b, c, a, n16, n11, n14, l, q, m
d, d, a, n5, n10, n16, k, j, q
c, c, c, n15, n9, n15, k, k, q
c, b, c, n13, n16, n2, r, l, i
b, b, b, n2, n15, n16, r, l, i
a, d, a, n3, n1, n11, l, i, q
b, b, a, n8, n11, n15, q, m, e
a, d, c, n12, n8, n5, l, j, q
d, b, c, n9, n9, n9, l, q, m
b, c, b, n16, n11, n8, l, j, q
a, c, c, n1, n6, n10, m, t, h
a, d, a, n16, n4, n6, l, j, q
a, d, c, n13, n11, n11, l, j, r
a, c, d, n5, n11, n1, l, f, p
d, c, c, n8, n1, n16, g, s, u
b, b, a, n4, n16, n6, j, e, j
b, a, a, n5, n11, n16, u, l, l
c, d, d, n2, n2, n1, u, l, p
b, a, a, n1, n11, n16, g, m, j
b, a, a, n8, n12, n14, j, e, j
a, a, c, n13, n10, n7, l, j, q
a, c, d, n11, n3, n13, f, h, m
a, d, c, n3, n12, n12, l, j, q
b, c, b, n1, n12, n16, l, j, p
a, c, a, n7, n13, n16, l, j, q
a, d, a, n8, n5, n12, f, l, l
d, a, a, n3, n15, n12, l, q, h
a, d, b, n9, n12, n13, l, j, q
b, c, a, n15, n14, n12, l, q, m
d, b, c, n12, n5, n15, l, q, m
d, d, a, n9, n16, n3, q, r, e
a, c, c, n8, n16, n14, f, m, j
c, c, c, n1, n16, n6, j, e, j
a, a, a, n1, n8, n13, l, q, h
c, a, b, n15, n1, n6, l, j, r
b, a, a, n13, n9, n15, l, q, h
b, c, b, n6, n5, n4, r, l, i
b, a, d, n15, n12, n5, p, h, r
d, b, b, n13, n9, n1, f, s, u
d, d, a, n6, n11, n8, g, g, o
a, a, a, n14, n10, n2, l, q, h
d, d, a, n2, n15, n2, m, t, h
b, c, a, n3, n4, n2, l, q, m
a, c, c, n5, n6, n14, g, m, j
b, a, a, n5, n12, n9, l, q, h
a, c, c, n4, n8, n1, g, m, j
d, a, b, n4, n12, n7, k, m, m
a, d, a, n12, n6, n14, l, q, h
c, a, b, n3, n3, n7, k, m, m
c, a, d, n1, n4, n11, u, l, q
d, b, c, n12, n8, n5, l, q, m
c, b, c, n3, n10, n12, j, e, j
d, b, c, n7, n1, n8, g, s, u
a, a, a, n11, n10, n13, e, l, l
b, c, b, n13, n13, n13, m, r, m
c, b, c, n9, n6, n10, r, l, i
c, d, d, n6, n9, n14, e, l, q
b, c, a, n2, n1, n1, l, q, m
a, a, a, n10, n1, n2, e, u, i
a, b, b, n3, n2, n9, r, l, h
b, c, b, n14, n16, n11, l, q, h
a, d, c, n2, n16, n1, l, j, q
b, a, c, n11, n5, n12, q, h, r
a, c, c, n14, n1, n7, m, t, h
d, d, d, n12, n8, n1, m, t, h
b, b, b, n12, n3, n3, r, l, i
d, d, a, n13, n9, n11, m, t, h
b, c, b, n4, n16, n5, e, u, i
a, c, d, n11, n6, n8, e, h, o
a, a, a, n10, n13, n2, e, e, i
c, d, d, n1, n13, n6, u, l, q
b, a, a, n8, n13, n6, e, u, i
a, a, a, n16, n13, n10, l, q, h
d, d, a, n5, n3, n11, l, j, r
d, d, a, n5, n6, n10, l, j, q
d, a, b, n6, n1, n1, l, k, q
c, d, d, n6, n12, n11, e, l, q
a, c, a, n2, n7, n6, l, j, q
a, d, d, n1, n4, n14, l, j, q
b, d, a, n6, n6, n15, l, r, m
d, d, d, n13, n1, n15, u, l, q
a, a, d, n14, n4, n1, l, r, h
a, c, a, n2, n7, n16, l, f, p
a, a, a, n13, n8, n9, e, u, i
b, c, c, n8, n16, n3, q, h, r
c, b, c, n1, n10, n1, l, q, i
d, b, c, n15, n12, n4, g, s, u
b, a, a, n6, n3, n13, u, k, o
c, b, c, n9, n13, n1, l, j, q
a, c, c, n8, n4, n1, o, t, h
a, d, d, n4, n14, n14, l, j, q
a, d, c, n12, n8, n13, l, j, q
b, c, b, n16, n8, n13, l, q, h
c, a, d, n13, n6, n15, f, m, j
d, d, a, n6, n9, n3, g, g, o
c, b, c, n9, n14, n11, j, e, j
a, d, a, n2, n6, n7, e, l, l
b, c, c, n11, n2, n2, q, h, r
a, d, a, n12, n15, n14, l, j, r
c, a, b, n3, n10, n10, l, j, q
c, a, a, n9, n7, n2, u, k, o
a, d, a, n6, n4, n6, q, r, e
a, d, a, n4, n1, n2, l, j, q
a, c, d, n9, n3, n8, l, e, p
b, a, a, n8, n5, n6, l, q, h
b, b, b, n5, n5, n5, r, l, j
b, a, a, n9, n5, n5, g, m, j
b, a, c, n16, n15, n9, q, h, r
b, c, a, n6, n2, n3, l, q, m
d, c, c, n2, n6, n14, q, h, r
c, b, b, n7, n4, n9, l, j, q
a, d, c, n13, n6, n2, k, j, q
b, c, b, n2, n9, n13, l, j, q
a, a, a, n12, n13, n16, l, q, h
c, b, a, n14, n5, n11, j, e, j
b, b, a, n7, n13, n13, j, e, j
b, a, c, n9, n8, n2, p, h, r
c, d, d, n11, n16, n14, e, l, q
b, a, a, n11, n15, n16, h, m, j
d, d, a, n5, n6, n3, l, i, q
d, b, d, n12, n4, n14, g, s, u
d, b, b, n1, n4, n5, l, q, h
a, c, c, n13, n7, n16, m, t, h
a, d, c, n5, n3, n8, l, j, q
b, b, b, n12, n4, n14, j, e, j
c, c, b, n3, n1, n4, l, j, p
b, a, c, n1, n6, n9, q, h, r
b, b, b, n13, n5, n15, r, l, h
b, c, d, n9, n3, n2, l, f, p
a, d, a, n6, n3, n1, l, q, h
b, a, c, n14, n16, n12, q, h, r
a, c, c, n10, n7, n16, m, u, h
c, a, d, n6, n13, n6, u, l, q
c, a, c, n2, n14, n13, r, l, h
b, c, b, n4, n2, n7, r, m, i
c, c, c, n10, n6, n5, l, j, q
b, c, a, n14, n7, n8, l, q, m
d, a, a, n10, n11, n5, l, q, h
a, a, a, n9, n1, n7, l, q, h
a, d, a, n14, n9, n11, e, l, l
a, d, c, n6, n12, n9, l, j, q
b, c, b, n1, n14, n13, l, q, h
a, a, a, n8, n15, n2, l, q, h
c, a, b, n9, n3, n13, k, m, m
d, d, a, n8, n14, n16, l, r, h
b, c, b, n5, n7, n6, l, q, h
c, a, b, n8, n11, n2, l, j, q
a, d, a, n2, n15, n10, l, j, q
d, d, a, n15, n2, n9, q, r, e
b, b, a, n14, n1, n4, p, m, f
c, a, b, n11, n8, n11, k, m, m
c, c, c, n10, n13, n9, j, e, j
d, d, a, n8, n4, n13, m, t, h
a, a, a, n10, n15, n11, l, q, h
a, a, a, n7, n4, n15, e, u, i
a, c, c, n6, n4, n16, r, h, r
a, d, c, n15, n9, n8, l, j, q
b, c, a, n9, n2, n8, l, q, m
a, d, c, n12, n15, n6, l, j, q
a, c, c, n8, n2, n15, q, g, s
b, c, a, n5, n6, n11, l, q, m
b, c, b, n7, n2, n15, l, q, h
c, a, b, n16, n3, n16, k, m, o
b, c, b, n9, n14, n5, j, e, i
a, d, c, n1, n9, n9, l, k, q
c, a, b, n15, n12, n12, q, l, i
c, a, b, n15, n7, n12, l, j, q
b, b, a, n13, n3, n9, l, f, p
b, a, c, n15, n16, n3, q, h, r
c, b, d, n2, n5, n14, l, i, q
a, d, c, n3, n16, n5, l, j, q
d, d, a, n13, n12, n4, g, g, o
b, a, a, n10, n13, n5, j, e, j
d, a, a, n14, n5, n1, m, t, h
b, c, a, n2, n7, n13, l, q, m
b, a, a, n14, n16, n8, u, k, o
c, a, d, n4, n4, n14, u, l, q
d, b, c, n10, n2, n15, g, s, u
c, a, b, n9, n2, n7, l, j, q
d, c, a, n1, n3, n8, l, q, h
d, b, c, n9, n9, n3, g, s, u
d, b, c, n5, n4, n15, l, q, m
a, b, a, n15, n6, n13, l, f, p
c, a, d, n2, n1, n11, u, l, q
a, b, a, n10, n5, n13, f, u, i
d, d, a, n6, n13, n15, g, g, o
a, c, c, n12, n13, n5, m, t, h
d, b, c, n8, n13, n2, l, q, m
b, a, b, n16, n3, n2, r, l, i
a, a, a, n3, n7, n2, l, q, h
a, c, c, n10, n10, n14, m, t, i
c, a, b, n5, n1, n5, l, i, q
b, b, b, n3, n8, n11, r, l, i
d, b, c, n16, n3, n12, e, u, i
d, d, a, n15, n13, n1, g, g, o
b, b, c, n2, n15, n1, q, h, r
a, a, a, n4, n8, n6, e, e, i
d, b, c, n5, n4, n14, l, q, h
c, b, c, n13, n2, n2, s, l, i
d, d, a, n7, n16, n6, q, r, e
b, c, a, n1, n14, n9, l, p, m
c, b, c, n10, n14, n13, r, l, i
a, a, a, n14, n9, n2, e, u, i
b, a, a, n16, n8, n9, e, l, l
d, d, a, n13, n4, n11, j, e, j
b, b, a, n16, n3, n14, q, m, e
d, c, a, n12, n9, n12, m, q, h
c, d, d, n3, n6, n14, u, l, q
a, a, a, n4, n3, n1, l, q, h
a, a, a, n7, n14, n2, e, u, i
d, b, c, n12, n4, n7, l, q, m
b, c, b, n4, n5, n15, l, j, q
a, a, d, n4, n3, n10, e, u, i
c, b, c, n11, n10, n6, r, l, i
b, b, a, n16, n1, n3, l, f, p
b, b, a, n11, n5, n15, l, f, p
d, b, c, n1, n7, n16, e, u, i
a, a, a, n8, n1, n9, l, q, h
b, c, b, n7, n4, n3, m, q, h
d, b, c, n16, n15, n13, g, s, u
d, b, c, n2, n13, n6, l, q, m
d, c, d, n16, n9, n15, f, h, m
d, d, a, n11, n7, n11, l, j, q
c, b, c, n13, n3, n7, j, e, j
d, b, c, n1, n1, n10, l, q, h
c, b, d, n12, n4, n7, l, j, q
a, b, b, n16, n14, n3, r, l, i
c, b, c, n5, n3, n2, j, e, j
d, a, c, n15, n6, n13, l, q, h
a, d, c, n7, n13, n10, l, j, q
d, b, c, n2, n5, n1, g, t, u
b, a, a, n4, n6, n6, u, k, o
b, a, b, n13, n15, n4, u, k, o
b, c, c, n2, n5, n7, g, m, k
c, b, b, n14, n10, n15, r, l, i
