% continuousInputs: false
% addNoisyOutputs: false
% inputNoiseProbability: 0.1
% outputNoiseProbability: 0.1
% generator type: class toolkit.SyntheticDataGenerator$IndependentGenerator
% resultRows: 10000
% Number of instances before adding noise (numInputsVectors): 20
% numInputVectors: 20
@RELATION 'synthetic: -c -6 '
@ATTRIBUTE x1 {a, b, c, d}
@ATTRIBUTE x2 {a, b, c, d}
@ATTRIBUTE x3 {a, b, c, d}
@ATTRIBUTE class1 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@ATTRIBUTE class2 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@ATTRIBUTE class3 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@ATTRIBUTE class4 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@ATTRIBUTE class5 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@ATTRIBUTE class6 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@DATA
b, b, c, i, h, h, g, m, g
b, a, a, f, r, o, e, i, o
b, d, a, e, u, f, h, g, p
c, c, a, k, f, s, k, s, q
a, c, b, l, j, k, h, f, j
d, a, a, e, k, o, o, r, f
b, b, b, g, k, r, k, p, t
a, c, b, i, j, k, j, r, j
a, d, c, l, q, s, u, p, g
a, d, a, i, e, t, p, j, p
a, d, c, h, e, i, r, i, t
b, b, d, f, q, t, i, r, j
a, d, b, i, m, j, l, p, u
c, c, a, j, g, p, j, s, o
b, a, a, m, u, j, i, o, o
b, d, a, i, t, f, f, g, o
c, a, d, q, m, p, i, s, r
d, d, a, f, g, r, l, i, i
d, d, b, f, h, m, t, o, f
b, c, d, j, r, g, u, f, k
a, d, b, p, s, h, s, f, g
a, d, a, i, l, j, e, h, p
a, d, a, g, o, j, l, i, l
b, b, c, g, t, l, t, m, r
c, c, c, u, s, o, r, k, l
c, a, d, r, o, e, o, i, l
b, b, c, t, e, l, g, r, f
d, b, c, i, k, j, o, l, i
c, d, a, u, f, k, f, s, f
b, c, c, i, e, o, t, t, g
c, a, a, o, q, g, i, o, l
b, b, c, u, e, o, o, r, s
b, a, d, p, l, r, i, u, h
d, b, b, p, e, q, p, f, l
a, c, b, s, e, i, l, p, o
b, b, d, u, q, e, g, q, o
b, c, a, s, j, g, r, f, i
b, d, a, h, s, s, h, g, o
b, d, a, r, u, r, h, o, l
c, a, d, o, g, h, l, u, g
a, d, b, r, h, i, k, j, i
d, a, d, h, s, t, p, m, s
d, b, c, o, k, j, i, s, l
d, d, c, r, k, i, j, o, i
b, a, d, o, u, u, i, p, h
b, b, d, h, g, t, i, j, u
d, a, a, k, o, k, r, m, u
a, d, a, g, r, f, u, f, q
b, a, a, l, q, o, s, q, k
b, d, a, f, i, l, m, t, t
d, b, b, i, u, k, i, j, h
a, a, b, g, k, h, q, m, k
b, d, a, h, m, s, h, r, u
c, a, d, q, u, k, f, q, h
b, c, a, r, q, g, s, g, m
d, a, a, u, m, r, s, h, j
c, c, c, r, r, o, h, o, l
b, c, a, u, m, q, h, r, l
d, b, c, k, m, j, i, l, g
d, b, b, p, s, k, i, j, h
a, c, c, f, j, s, e, i, p
b, a, a, o, q, j, t, o, j
b, b, b, l, i, m, r, g, g
d, b, c, e, t, r, t, j, o
c, c, a, m, f, o, r, s, q
a, d, d, e, o, t, s, j, p
c, a, c, r, g, s, m, u, l
b, b, d, h, q, p, i, t, g
b, b, d, o, s, s, i, r, m
b, b, c, t, q, l, t, j, g
b, a, d, p, h, k, i, o, h
a, d, c, h, h, s, s, h, l
c, d, c, j, s, o, o, k, r
d, b, b, u, f, q, i, f, l
a, a, b, p, k, i, j, i, m
d, a, a, m, j, e, j, s, j
d, b, a, s, f, k, i, f, p
b, a, a, t, p, p, o, o, i
b, a, b, e, o, i, u, j, o
a, c, c, f, h, k, u, t, p
b, b, d, p, q, s, i, m, r
b, c, b, o, m, r, e, e, h
c, a, d, m, k, r, h, g, m
a, d, a, j, s, t, m, i, p
b, b, c, m, f, o, t, h, q
a, c, c, q, j, t, r, s, u
a, d, b, i, f, i, r, i, i
a, a, b, l, k, p, r, g, g
d, c, c, g, h, k, f, p, j
d, b, c, r, t, s, o, f, j
b, d, a, u, u, t, j, j, l
d, b, b, s, f, k, h, j, l
c, a, d, s, m, r, m, p, l
a, d, a, f, q, s, j, f, g
d, b, c, i, k, k, i, s, s
a, c, c, p, h, s, o, f, l
b, d, b, f, q, h, u, q, p
c, d, d, i, j, t, h, e, t
c, c, c, f, s, o, u, s, o
b, b, c, t, q, q, i, j, e
b, d, a, r, k, s, m, u, g
a, a, c, g, m, j, e, g, h
a, a, b, p, i, r, u, o, l
b, c, a, r, j, g, i, f, o
b, d, d, p, e, j, i, u, g
d, d, a, f, u, u, i, h, t
d, b, b, p, p, q, t, f, l
d, d, a, f, k, k, l, e, l
a, d, c, r, h, i, j, i, i
d, b, a, k, g, i, f, h, q
c, c, b, s, s, r, r, i, r
c, d, d, u, m, i, h, q, u
a, c, c, h, h, s, r, p, f
c, a, d, h, k, h, t, r, g
b, b, b, o, l, m, l, p, t
a, a, b, p, s, t, t, r, t
c, b, d, i, p, h, g, r, l
b, b, d, h, t, r, i, r, m
d, b, c, i, k, j, q, l, p
b, d, a, f, m, h, m, g, u
b, b, b, o, e, e, t, e, o
b, d, a, g, k, g, m, t, e
a, c, c, f, j, k, o, i, j
b, d, a, h, r, l, h, u, o
d, d, a, g, q, m, l, g, g
d, b, c, i, l, j, p, r, m
c, a, d, i, k, t, t, p, g
b, b, b, s, g, r, p, q, h
a, d, b, s, f, i, j, p, l
d, a, c, p, k, j, o, k, g
c, b, a, s, f, k, r, t, u
c, b, d, u, j, i, o, f, u
b, d, a, l, p, r, j, o, o
b, c, a, j, q, g, m, f, k
b, d, a, u, t, h, m, t, p
d, b, b, u, f, q, p, j, p
c, c, a, p, f, k, k, s, q
b, b, b, e, k, u, f, e, j
c, d, a, k, f, m, r, s, k
d, b, b, o, s, r, p, f, f
d, a, c, m, u, t, g, h, g
d, c, c, j, k, j, q, o, r
a, c, b, h, q, k, q, t, j
a, c, c, j, t, k, e, i, u
b, b, d, o, e, e, g, r, l
a, c, c, m, h, k, r, m, g
d, a, c, e, f, q, t, g, h
c, c, c, p, s, r, h, f, r
d, a, a, m, g, t, g, j, f
c, a, d, h, o, s, o, u, l
a, c, c, p, p, s, q, s, l
b, a, d, p, e, l, i, q, r
a, d, b, p, q, i, q, e, i
d, a, d, p, f, h, f, l, i
c, c, a, q, f, u, r, s, k
c, d, c, j, s, r, u, h, l
a, a, a, l, r, i, o, o, p
c, c, a, g, f, k, q, f, g
a, d, d, j, h, j, o, i, p
d, b, c, g, k, j, q, s, l
c, c, c, q, s, o, o, s, k
b, b, d, t, q, p, g, j, k
a, d, a, q, o, f, g, m, i
d, a, a, m, l, i, l, h, i
a, c, c, o, j, k, f, i, f
b, a, a, s, r, q, o, j, j
b, d, a, f, h, l, m, t, h
a, d, a, g, f, s, f, t, o
b, c, b, i, l, r, p, q, j
d, b, c, k, m, j, i, s, r
a, a, b, l, t, u, r, e, j
a, c, b, o, s, s, e, i, e
a, a, b, f, p, u, r, f, h
c, c, a, m, e, e, f, s, u
b, b, c, t, f, k, t, q, s
a, d, a, t, r, m, h, f, t
b, b, a, r, q, g, r, e, l
b, b, c, m, s, o, j, s, l
d, a, d, r, u, h, e, g, h
c, c, d, f, f, r, k, h, o
b, a, a, l, t, s, i, o, h
a, c, c, r, t, k, u, s, m
d, b, c, p, m, j, p, q, s
a, a, b, k, m, h, p, s, q
c, c, d, e, s, o, h, h, l
d, a, b, m, t, k, i, f, o
d, a, a, u, k, r, g, h, j
d, b, b, m, s, l, t, f, h
b, c, a, p, f, g, g, f, l
b, c, a, g, f, k, r, f, t
d, a, d, p, f, o, g, j, l
c, d, a, f, f, m, h, l, g
b, b, b, k, j, h, m, g, o
d, d, a, f, q, m, q, e, l
c, a, d, h, t, o, p, j, q
b, a, d, p, l, j, i, t, h
d, a, a, u, i, r, l, g, j
a, d, a, l, r, m, h, i, p
c, c, a, i, f, e, f, s, i
d, a, b, i, s, q, t, f, l
a, d, b, j, t, j, k, q, q
d, d, d, h, u, k, g, j, g
a, c, c, m, j, k, p, u, h
c, a, d, k, o, h, g, u, i
a, c, c, h, j, k, s, p, u
b, a, d, p, h, p, i, k, s
b, a, a, f, p, r, o, j, o
a, a, b, e, m, j, o, h, q
c, d, c, l, s, o, i, g, l
a, a, b, h, h, s, l, j, r
c, c, c, t, s, r, r, o, l
d, d, a, e, g, o, j, o, i
b, b, d, k, e, f, g, r, u
b, d, a, q, r, r, h, e, g
b, a, c, p, t, t, i, l, g
c, c, a, o, f, r, r, s, o
d, a, d, q, u, q, g, g, g
d, d, a, h, e, f, j, m, u
a, d, a, t, q, h, i, o, l
d, b, c, l, k, j, q, s, g
a, c, c, k, s, k, e, p, u
b, b, d, s, h, u, i, s, u
d, d, a, g, h, j, e, i, p
c, c, c, j, s, r, r, s, l
b, a, a, h, k, o, h, g, e
a, a, b, t, q, s, u, u, e
b, a, a, p, s, j, i, t, r
a, c, c, o, q, k, s, q, f
a, d, b, h, m, t, p, i, q
b, b, b, f, i, r, e, g, m
d, b, c, i, m, j, q, r, i
a, c, c, h, h, j, r, h, j
b, b, b, k, k, s, g, s, j
a, d, b, r, o, i, j, p, t
b, c, c, j, j, s, r, f, l
c, c, c, p, s, s, h, p, j
b, d, a, j, i, o, f, r, i
b, b, b, l, r, h, i, p, f
a, d, b, p, t, i, u, q, i
a, c, c, o, j, k, o, f, h
c, d, a, e, i, s, k, h, u
a, a, c, g, i, h, m, p, g
d, a, a, f, h, o, q, g, i
a, a, b, e, i, f, j, o, q
c, a, d, s, u, t, m, h, s
b, b, b, p, i, r, q, r, h
d, a, a, l, i, e, l, s, j
c, c, c, g, s, r, h, e, q
d, b, b, u, t, k, l, f, q
b, d, a, s, u, o, o, t, o
c, c, b, h, f, p, r, s, u
d, d, a, f, k, h, f, p, j
a, d, a, s, r, p, k, f, o
b, b, b, m, j, h, g, m, f
a, d, b, r, e, i, s, e, i
b, c, a, o, f, g, q, f, s
b, c, a, r, j, j, m, f, s
a, c, c, f, j, k, u, p, p
d, b, d, k, k, j, k, l, l
d, a, a, u, l, o, l, g, u
a, c, c, r, s, k, i, t, p
d, d, a, e, l, f, p, t, i
a, c, c, f, j, k, s, e, p
b, c, c, i, f, o, e, h, g
b, a, a, f, q, f, m, k, m
a, a, c, p, m, j, k, p, m
b, a, a, o, u, j, o, j, i
a, d, b, p, j, i, j, h, m
d, a, c, p, m, j, i, s, f
b, c, d, f, j, k, q, f, e
c, a, a, j, h, s, u, s, f
b, b, b, i, m, r, p, p, k
b, b, b, e, m, l, t, p, p
d, a, d, e, u, u, r, m, p
b, a, d, p, l, r, i, p, h
d, a, a, g, u, o, i, p, h
a, c, c, i, i, k, r, f, m
d, b, b, s, s, k, h, j, h
a, a, b, f, s, t, p, h, e
a, c, c, o, q, k, h, m, p
b, a, d, p, l, k, j, k, h
d, b, c, i, k, j, i, p, s
d, d, a, f, h, f, h, o, o
b, c, a, r, i, h, k, f, o
b, c, a, r, q, k, j, f, s
a, c, d, p, h, k, o, s, k
a, a, a, u, h, f, o, t, u
a, b, c, f, j, k, e, s, j
a, b, c, p, j, j, k, p, m
b, c, c, g, j, k, j, p, h
b, a, a, t, r, q, i, j, h
c, a, a, h, i, j, f, m, j
a, b, b, g, k, r, p, q, l
c, c, a, q, f, l, f, s, j
b, d, b, p, q, i, g, e, l
b, a, d, t, e, f, j, i, u
d, b, c, p, k, j, p, l, i
a, d, b, p, q, h, t, e, i
d, d, a, f, q, r, l, o, m
a, c, c, f, s, k, e, t, l
a, d, b, l, m, s, j, l, q
a, d, a, j, s, e, p, j, j
b, c, a, o, r, l, u, f, i
d, b, b, u, s, k, m, j, h
d, b, c, p, k, j, q, l, g
a, c, c, s, s, s, r, u, m
a, d, b, s, r, i, s, o, l
c, c, a, s, f, h, f, s, u
a, d, b, r, f, i, r, p, i
b, c, b, f, k, l, m, t, e
a, d, b, r, f, j, j, t, i
d, a, d, e, f, q, m, l, l
b, a, b, k, i, r, u, t, i
b, d, b, h, e, f, h, t, e
a, d, b, i, q, i, k, o, m
a, a, a, g, l, o, r, i, f
d, d, a, f, q, m, j, o, o
b, b, c, i, f, l, o, q, s
b, b, c, i, m, o, g, r, q
d, a, d, f, u, t, p, p, l
a, d, a, i, l, i, u, j, o
a, a, b, i, i, t, s, r, q
a, a, b, f, e, s, h, m, t
a, a, b, i, e, i, o, p, l
b, b, c, l, g, o, o, q, t
b, b, b, s, m, h, f, p, s
d, d, a, f, f, q, l, j, k
c, a, d, s, m, p, m, i, g
a, c, b, i, s, k, e, p, l
b, a, d, p, m, s, i, k, r
d, d, a, u, h, j, h, s, j
b, a, d, p, k, q, i, p, q
b, b, a, t, h, p, i, t, l
d, b, c, k, m, j, k, s, g
a, d, b, p, s, i, j, m, i
c, a, d, e, q, t, o, q, m
d, a, d, p, u, k, g, i, l
c, c, c, f, s, g, j, e, k
a, a, a, k, o, j, l, i, p
b, c, a, g, q, j, r, f, h
d, b, c, j, k, j, q, r, i
b, c, c, q, s, o, u, s, r
b, a, d, p, e, i, i, l, q
d, a, d, o, f, t, s, h, h
d, a, a, m, k, f, l, s, u
c, a, d, m, p, k, t, p, t
b, a, a, g, u, o, i, o, r
b, d, a, e, s, q, g, i, i
d, c, d, m, j, s, u, u, p
b, b, b, r, k, u, u, f, o
d, a, d, s, f, q, e, t, p
c, a, d, i, g, u, u, q, e
d, b, c, g, m, j, q, m, l
d, a, a, j, r, u, l, g, f
b, a, a, o, u, s, r, j, r
c, a, d, r, f, h, t, u, e
c, d, d, e, g, o, m, g, o
a, d, c, r, h, s, u, h, m
b, b, d, h, e, q, h, j, r
d, d, d, g, h, s, f, j, j
b, a, a, p, p, j, i, u, j
a, c, c, g, j, l, i, s, u
d, b, c, p, f, q, p, f, f
d, a, a, p, h, e, k, r, i
b, d, a, e, i, m, f, i, o
a, d, b, r, e, h, r, i, u
c, a, a, l, u, h, e, o, h
a, d, a, i, l, k, l, f, p
b, c, a, r, f, k, m, f, s
c, a, d, i, m, f, h, r, l
d, b, c, g, s, t, e, q, g
d, a, a, i, o, t, j, s, u
d, a, a, u, i, i, h, h, j
a, c, c, j, q, k, p, e, g
b, d, a, s, m, q, t, p, o
b, b, d, p, u, s, i, s, h
a, a, a, p, g, f, l, h, q
b, b, d, k, q, t, i, t, s
a, d, b, s, u, i, r, p, u
a, c, c, g, q, k, r, f, m
d, b, b, i, f, p, p, e, p
b, a, a, e, r, i, u, p, m
d, d, d, f, o, o, l, j, h
c, a, a, f, m, t, l, k, k
c, c, a, j, f, e, r, s, t
d, b, b, p, t, k, i, j, l
b, d, d, p, m, r, i, q, s
d, b, c, s, p, k, t, f, o
a, b, d, f, t, k, k, i, p
a, c, c, l, j, k, f, s, g
a, d, a, f, l, o, e, j, o
a, c, c, s, p, s, s, u, l
d, b, c, p, m, j, o, s, l
c, c, c, u, s, r, j, f, k
c, a, c, m, m, i, u, q, i
d, a, d, p, u, t, k, s, h
a, d, b, i, s, i, t, i, m
c, c, a, f, f, r, r, s, k
b, a, d, p, e, s, h, q, r
b, b, d, h, k, f, i, f, u
c, d, a, p, m, r, m, g, p
a, c, c, p, t, s, j, i, g
b, c, a, r, i, j, g, e, u
c, d, d, q, o, k, h, r, l
b, b, d, g, u, o, t, u, s
a, b, c, g, h, k, i, u, p
d, b, b, q, f, p, i, j, p
d, b, b, i, t, q, p, j, l
c, a, d, s, o, s, o, o, i
b, a, c, l, l, l, r, g, t
c, a, c, s, g, h, h, f, t
c, b, d, i, g, r, u, o, l
a, c, c, l, i, s, p, f, f
a, c, c, i, h, k, e, t, f
d, a, d, f, u, k, g, s, l
d, b, a, m, h, u, o, m, j
a, a, a, j, p, s, s, o, q
a, d, b, i, l, i, u, o, i
c, c, c, e, s, r, j, i, q
c, a, d, r, o, g, u, t, g
b, b, b, m, f, h, e, g, h
c, a, d, f, o, h, u, p, t
d, a, d, f, f, f, e, q, g
a, c, c, f, t, s, i, h, p
b, d, a, g, r, k, u, f, s
c, c, a, f, f, h, r, s, t
c, c, a, k, f, r, f, f, k
b, c, a, o, r, k, m, f, s
b, a, a, f, q, m, u, j, h
c, c, c, e, t, g, i, s, k
b, b, c, h, q, e, g, q, l
b, a, a, f, r, t, m, f, p
c, c, d, u, s, g, h, k, s
b, b, c, t, t, g, g, q, j
b, b, b, e, e, u, q, p, q
c, d, a, f, s, f, m, g, g
a, c, c, h, k, s, q, i, f
b, a, d, p, e, j, i, q, j
b, b, c, l, l, o, g, r, q
d, a, a, h, h, t, r, q, e
a, d, a, i, o, j, o, g, t
b, c, a, g, j, j, k, f, m
b, b, b, g, g, r, p, g, h
d, b, b, t, p, k, t, f, p
b, b, d, h, q, q, h, r, m
b, a, a, f, u, o, o, r, r
c, c, c, g, s, o, h, e, k
b, c, a, g, q, h, l, f, o
d, a, d, j, f, t, f, q, k
a, c, c, l, t, s, q, j, k
d, b, b, s, u, q, i, f, l
a, d, b, r, e, i, r, q, i
a, d, a, g, f, u, q, f, m
d, a, a, e, t, f, e, s, k
d, d, d, h, s, s, g, m, l
d, b, b, s, t, q, t, f, h
d, b, b, p, p, q, p, f, l
b, b, d, t, h, f, g, s, m
b, b, b, f, j, h, l, q, h
a, c, a, o, f, g, h, f, t
d, d, d, o, u, g, e, m, g
a, c, c, m, t, s, s, i, h
c, c, c, f, s, r, h, r, r
d, a, b, h, s, u, t, o, q
d, b, b, p, s, k, i, f, k
a, a, a, s, p, f, s, f, h
d, d, a, g, l, p, g, o, u
b, c, a, r, i, k, q, f, i
c, c, c, t, r, g, e, t, r
c, d, a, f, t, e, j, l, k
a, c, c, g, h, s, j, u, l
b, b, d, t, e, q, i, j, m
a, c, c, s, q, k, i, t, e
a, a, b, h, m, t, o, g, k
d, b, d, j, k, j, o, r, g
d, c, c, g, j, r, i, u, f
a, c, c, f, t, s, p, u, l
d, a, a, r, l, m, l, u, e
a, a, b, k, m, r, h, t, i
d, a, d, s, f, s, t, m, l
b, a, d, p, s, s, i, u, q
c, c, a, i, f, g, r, g, i
b, a, a, m, p, h, u, j, l
d, a, a, h, j, p, l, p, u
c, c, c, u, s, o, o, t, l
b, a, d, p, q, r, i, u, r
a, b, b, m, l, u, e, e, l
b, b, c, l, q, o, t, t, t
d, a, d, i, f, q, g, l, s
a, d, c, p, h, s, s, f, h
d, a, d, r, u, o, t, j, h
b, b, c, t, p, o, e, i, g
d, a, d, f, u, r, t, f, p
a, c, c, p, j, k, m, q, l
d, d, a, f, h, s, f, g, f
b, b, c, m, f, l, e, q, s
d, b, c, p, m, j, u, p, p
d, d, a, f, l, l, i, j, k
b, a, d, p, r, j, i, t, f
a, d, a, j, f, t, p, j, m
c, c, a, u, f, j, r, s, u
a, d, d, i, e, f, l, g, f
c, c, a, l, f, r, f, s, u
b, c, a, s, r, g, t, f, k
d, a, d, s, u, j, f, e, l
c, b, c, m, s, r, f, f, l
a, c, c, j, t, s, r, s, j
b, a, d, p, h, r, i, t, h
b, d, d, p, o, j, i, l, f
a, b, c, g, j, k, q, f, h
b, a, a, l, q, s, h, j, i
a, d, b, i, e, s, e, f, p
b, a, d, m, o, h, h, u, i
b, c, a, o, r, k, k, f, o
b, b, d, h, g, e, i, r, m
c, d, a, u, f, q, q, s, i
d, b, c, k, m, j, o, r, r
c, c, c, u, s, o, u, q, o
a, c, c, o, h, s, i, u, m
c, c, a, s, f, g, f, s, u
d, b, c, i, k, j, q, r, m
b, b, b, r, r, m, q, s, t
c, c, a, p, f, u, f, s, u
c, a, d, o, g, i, h, q, t
b, a, d, k, j, f, h, q, m
b, c, c, u, s, r, h, f, k
d, a, a, k, e, j, l, g, f
a, b, b, s, t, k, g, j, h
d, a, c, p, m, j, o, r, p
d, a, d, e, s, r, u, j, s
c, a, d, e, i, t, i, q, e
c, c, c, m, s, o, e, i, j
b, b, b, o, m, u, f, q, i
d, b, c, i, m, j, e, m, p
b, b, c, l, e, l, t, e, s
c, d, d, f, m, k, o, u, i
a, c, c, p, s, k, f, f, l
b, a, d, p, l, s, i, r, f
d, d, a, k, o, p, h, j, i
b, b, c, m, g, m, t, t, t
a, c, c, i, j, k, r, g, u
b, a, d, p, s, r, i, s, h
c, b, d, m, m, t, t, e, h
a, d, a, f, q, k, h, e, h
c, c, a, u, f, i, k, s, f
d, a, a, g, k, e, g, p, i
b, c, a, g, f, g, m, f, f
a, d, a, i, s, u, k, g, i
d, a, a, j, j, r, g, i, f
b, c, a, h, f, s, h, o, e
c, c, a, h, e, f, r, s, p
c, b, b, u, f, j, m, f, p
b, c, a, g, q, k, k, g, p
b, b, c, i, m, r, m, p, o
b, c, b, o, r, g, m, f, i
d, c, c, p, k, j, k, s, i
c, c, c, u, s, o, j, h, j
b, a, a, f, r, m, o, o, l
b, a, a, r, q, m, h, o, i
a, d, a, f, l, e, k, f, t
b, a, a, f, r, s, h, k, o
b, b, c, j, m, o, f, t, g
a, c, c, j, h, s, m, t, g
d, a, d, i, u, t, f, g, s
a, c, c, g, g, s, i, s, j
b, a, d, p, m, k, i, u, f
b, c, a, j, i, g, u, f, k
b, b, c, l, p, o, e, m, g
c, c, a, q, f, t, f, f, u
c, b, d, k, j, o, i, f, l
b, d, b, r, k, i, u, p, m
b, a, d, p, q, k, i, s, r
c, c, a, j, f, e, r, h, i
b, a, d, p, m, k, i, q, h
c, c, a, i, f, t, f, s, q
b, b, d, u, s, q, i, r, j
d, b, c, p, k, j, k, r, l
b, a, d, p, h, s, i, q, r
b, b, d, p, l, u, i, s, r
a, c, c, h, q, s, h, f, f
c, c, d, q, f, u, r, s, i
d, b, c, i, m, j, i, p, s
a, d, b, p, r, i, k, e, u
d, a, d, h, u, m, p, s, p
d, a, a, k, l, m, o, t, t
b, c, a, o, i, g, j, f, p
b, a, a, p, r, h, j, o, m
a, d, a, r, f, i, s, q, l
b, d, a, e, g, o, m, o, e
c, a, d, r, p, h, t, o, t
d, a, d, h, u, g, t, g, q
a, c, c, r, i, s, o, e, o
b, b, d, t, e, t, h, r, m
b, b, a, i, o, l, f, e, i
a, c, c, l, h, s, r, f, i
b, a, d, o, k, o, i, k, h
c, c, c, l, s, r, h, i, l
b, d, a, e, p, f, m, s, g
d, b, b, p, s, k, h, j, o
b, a, a, l, q, i, o, j, u
c, c, a, q, f, l, f, s, j
b, a, d, p, e, j, i, u, r
b, b, b, f, u, u, f, e, i
c, c, c, h, s, o, h, o, l
a, b, b, s, s, k, u, f, l
c, b, c, p, k, k, o, s, i
b, c, a, r, q, k, m, g, s
a, c, b, r, t, i, j, o, m
d, a, a, k, i, h, u, s, j
b, b, c, t, q, l, e, t, p
b, c, a, j, f, g, s, f, i
b, b, b, s, l, r, f, e, s
d, b, c, g, k, j, o, s, l
c, d, a, p, e, h, r, s, i
b, a, d, p, q, r, i, o, h
d, c, c, k, m, j, o, p, p
d, a, c, e, u, o, u, g, g
b, c, a, j, i, k, u, f, t
b, b, a, t, r, i, e, o, f
b, d, b, r, p, h, h, o, h
c, c, a, o, f, t, f, s, q
b, a, d, f, r, m, o, q, o
d, a, a, g, k, j, f, s, u
b, b, c, l, t, o, g, q, g
b, b, b, g, k, h, e, e, g
b, a, a, f, r, e, h, j, u
b, b, d, s, t, k, g, j, o
b, b, c, i, q, m, g, r, s
d, a, c, i, m, j, o, s, i
d, a, d, f, t, t, s, p, l
c, a, d, l, k, u, o, e, i
a, a, d, m, l, r, f, g, f
a, c, c, m, u, s, e, f, f
d, a, a, r, l, k, k, i, j
b, c, a, g, i, k, g, f, i
b, b, d, i, e, o, g, f, l
a, d, a, j, e, k, s, j, i
b, a, a, l, e, s, h, o, p
d, b, b, t, t, k, t, f, m
a, c, c, h, q, k, f, i, f
b, b, d, h, j, p, i, r, m
d, b, b, s, f, k, i, f, o
b, c, a, m, i, g, g, f, l
d, b, b, e, f, q, i, f, o
a, c, c, g, j, s, f, o, j
b, b, d, h, r, t, i, r, r
d, a, d, s, f, h, l, m, g
b, a, a, f, r, h, m, o, q
d, a, d, t, s, h, t, q, f
c, a, c, s, e, f, f, t, s
a, c, c, g, j, s, r, u, p
b, b, d, t, t, e, g, q, l
b, a, d, p, h, s, i, k, r
b, b, d, s, q, s, i, j, j
b, c, b, o, l, l, q, s, i
b, a, d, p, m, g, i, s, h
a, c, c, j, t, k, e, f, k
b, b, d, u, q, s, i, j, m
b, d, a, f, g, m, h, o, g
a, c, c, h, h, r, i, t, g
a, a, b, s, h, s, p, o, k
b, d, a, f, o, f, m, g, o
b, d, a, h, u, o, m, o, p
c, a, d, h, j, i, g, r, t
a, d, b, q, f, i, k, i, u
b, a, a, t, u, h, s, o, l
a, d, c, u, s, s, r, i, f
b, c, c, t, q, l, t, r, g
d, a, d, s, u, t, s, t, h
b, b, d, o, r, q, i, j, t
a, c, c, h, h, k, r, s, u
d, a, d, s, f, t, s, e, k
d, d, a, f, k, e, t, g, i
d, b, b, s, u, q, t, f, l
a, d, a, j, l, u, k, f, q
a, c, c, i, j, s, s, u, p
c, d, a, r, o, f, m, g, l
d, a, a, q, l, e, l, i, i
c, c, a, u, f, s, r, g, o
b, a, a, e, r, u, o, o, t
a, a, a, q, u, i, t, e, i
d, a, a, g, e, o, o, t, e
a, d, b, r, f, i, l, o, l
c, c, c, q, s, o, h, t, r
d, a, a, r, k, s, l, r, u
d, a, a, h, i, t, f, h, i
a, c, c, m, q, s, f, t, h
d, a, a, m, t, f, g, p, j
b, a, d, p, l, j, i, q, r
a, d, b, i, e, i, k, t, i
d, a, a, l, l, s, l, i, j
d, a, a, r, q, r, f, r, f
d, d, a, f, k, u, j, g, f
c, c, a, p, f, h, g, h, j
a, d, a, j, f, j, k, t, q
d, a, d, f, u, o, k, s, s
d, d, a, f, l, m, j, h, g
a, d, b, s, g, i, r, e, m
a, b, b, h, k, p, j, e, q
b, b, d, s, h, e, i, q, o
b, a, a, l, q, t, s, o, o
d, d, a, f, o, k, l, g, t
b, d, a, h, l, f, f, t, h
d, b, b, s, t, p, i, j, f
b, c, a, r, q, g, j, f, p
b, c, a, g, j, k, j, f, h
a, d, b, r, f, i, r, i, p
a, d, b, r, k, i, r, j, m
a, c, c, o, t, k, u, f, p
d, d, a, f, q, q, l, o, k
b, a, d, p, p, s, i, u, r
b, a, d, o, p, g, t, o, m
a, b, c, k, m, j, q, s, p
d, b, c, g, m, j, j, r, r
c, c, a, u, f, u, f, s, j
d, b, a, m, h, k, g, h, u
a, a, b, g, t, u, q, s, p
c, d, a, f, l, s, o, g, k
a, d, d, s, f, q, t, g, l
b, c, c, f, p, s, s, i, h
d, a, b, m, t, k, l, f, f
d, a, a, u, q, s, l, r, j
d, a, a, q, k, k, k, t, j
b, b, d, t, q, p, i, r, m
c, a, d, m, o, s, u, u, e
c, b, d, e, k, t, u, q, g
b, d, a, h, s, o, m, o, l
b, d, a, j, m, r, l, i, e
c, b, c, k, l, j, q, r, j
b, b, b, g, l, u, l, f, e
d, a, d, g, u, j, f, p, h
b, b, c, h, t, t, i, s, m
b, a, d, p, l, r, i, u, r
b, a, a, f, u, j, f, f, j
b, b, d, h, q, e, i, q, l
a, a, b, i, i, u, e, g, t
d, d, a, g, r, m, u, f, m
c, c, a, o, f, e, g, h, e
b, b, c, t, f, o, p, q, q
a, a, b, j, s, h, k, j, q
b, b, b, k, l, h, p, g, g
a, d, a, f, e, u, k, g, p
c, a, d, h, p, k, t, p, g
a, d, b, s, g, i, j, q, m
b, b, b, l, e, l, e, j, g
a, c, c, g, t, s, r, f, e
c, a, d, m, k, t, t, e, u
a, c, c, p, q, s, r, u, f
c, c, c, q, s, o, u, o, m
