% continuousInputs: false
% addNoisyOutputs: false
% inputNoiseProbability: 0.1
% outputNoiseProbability: 0.1
% generator type: class toolkit.SyntheticDataGenerator$TwoPartitionLimitedOutputsGenerator
% maxOutputVectorsPerInstance: 3
% resultRows: 10000
% Number of instances before adding noise (numInputsVectors): 20
% numOutputVectors = 20
% numInputVectors: 20
@RELATION 'synthetic: -c -6 '
@ATTRIBUTE x1 {a, b, c, d}
@ATTRIBUTE x2 {a, b, c, d}
@ATTRIBUTE x3 {a, b, c, d}
@ATTRIBUTE class1 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@ATTRIBUTE class2 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@ATTRIBUTE class3 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@ATTRIBUTE class4 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@ATTRIBUTE class5 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@ATTRIBUTE class6 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@DATA
c, a, a, l, t, q, e, l, i
c, b, b, i, e, l, e, t, t
a, a, b, f, g, m, p, p, h
b, c, a, i, e, l, e, s, j
d, a, d, i, h, t, g, k, f
d, a, a, j, q, i, g, j, r
a, a, a, j, q, j, e, k, m
c, b, b, i, e, l, e, t, u
c, a, a, m, t, p, h, h, j
c, b, d, m, i, r, i, f, g
d, b, c, p, o, u, r, o, o
d, b, b, q, o, u, r, o, o
c, b, c, l, u, l, m, m, g
d, d, a, i, e, l, m, m, g
d, a, a, j, e, l, m, m, g
d, d, a, e, t, l, e, l, i
c, b, b, i, e, l, f, t, t
d, b, c, o, o, t, s, s, h
d, a, d, l, u, l, g, j, f
d, d, a, e, t, m, e, l, i
a, a, a, j, q, j, e, k, l
c, c, a, k, p, g, p, r, h
a, c, c, e, o, i, s, q, u
d, c, c, p, o, u, r, o, m
a, c, b, e, p, h, f, t, u
c, a, a, m, t, q, e, s, j
c, d, c, q, t, q, g, l, s
a, b, c, r, l, p, g, j, f
b, c, a, q, l, p, e, s, j
c, b, b, t, e, u, f, t, t
d, d, b, e, t, l, e, l, i
b, a, c, m, i, r, s, q, u
b, a, c, m, h, r, s, q, u
d, b, c, p, o, u, s, t, h
c, d, c, p, t, q, g, l, s
a, b, c, r, l, p, h, h, j
a, b, b, e, o, i, s, q, u
a, a, b, f, g, m, p, p, h
d, a, a, i, e, l, m, m, g
a, a, a, j, q, j, g, j, r
d, a, a, l, u, l, g, j, f
d, a, a, i, e, l, m, m, g
a, a, a, i, q, j, g, j, r
c, a, a, m, s, q, e, l, i
a, b, c, m, i, r, s, o, o
d, d, a, e, u, l, e, l, i
d, a, a, i, e, l, m, m, g
c, b, d, l, u, l, h, f, g
b, a, c, j, q, j, s, q, u
a, a, a, j, q, j, g, j, r
d, a, d, i, h, s, g, j, f
d, c, d, h, r, k, g, h, j
a, a, c, f, g, m, p, q, h
b, c, a, e, o, i, u, i, t
b, b, b, t, e, u, f, t, t
a, c, b, f, o, i, f, t, t
c, c, a, e, o, i, e, s, j
c, b, b, t, e, u, f, t, t
d, d, c, q, t, q, g, l, s
a, d, b, e, o, i, s, q, u
b, a, c, j, q, j, s, q, u
c, d, c, q, t, q, h, l, s
a, c, b, e, o, h, f, t, t
c, b, b, l, u, l, f, t, t
b, b, d, l, t, l, i, f, g
d, a, a, i, e, l, m, m, g
a, a, a, j, q, j, e, k, m
c, b, a, k, p, h, p, q, h
b, d, a, i, e, l, s, s, h
c, d, c, q, t, q, f, l, s
d, d, d, m, t, q, s, t, h
c, b, b, u, u, u, f, t, t
d, d, a, e, u, l, e, l, i
d, a, d, f, g, o, g, j, f
a, c, b, e, o, i, f, s, t
a, b, c, r, l, p, e, s, j
c, b, a, i, e, k, s, t, h
c, c, a, k, p, h, p, q, h
c, c, a, j, p, h, p, q, h
d, a, b, f, g, m, f, j, r
d, b, a, f, g, m, g, j, f
c, a, c, q, t, q, g, m, s
a, a, a, j, q, k, e, k, m
d, d, a, e, t, l, e, l, i
a, d, c, m, i, r, r, f, j
c, b, d, i, e, l, s, t, h
d, c, b, e, o, i, s, q, u
d, a, a, i, e, l, m, l, g
d, c, d, h, r, k, h, h, j
c, a, a, t, e, u, f, t, t
c, b, a, i, e, l, s, t, g
d, c, a, k, p, h, o, q, h
d, c, d, m, t, r, h, h, j
c, d, c, q, t, q, g, l, s
a, a, a, j, q, j, e, k, m
c, c, a, r, l, p, e, t, k
c, c, b, r, l, p, u, i, t
b, a, c, m, i, r, s, q, t
d, a, b, i, e, l, m, m, g
d, c, d, g, r, k, s, t, h
a, a, b, f, g, m, p, q, h
c, d, c, q, t, q, f, l, s
c, b, a, i, e, l, s, t, h
a, a, b, m, i, r, g, j, r
a, a, b, f, h, m, p, r, g
d, a, a, i, e, l, m, m, g
b, c, a, i, e, l, e, s, j
c, a, a, i, e, l, m, m, g
d, b, c, p, o, u, s, t, h
b, c, d, e, o, i, e, s, j
d, d, a, e, t, l, f, l, i
d, a, d, f, g, m, g, j, f
c, d, c, s, u, u, g, l, s
d, d, a, i, e, m, o, o, g
c, b, d, m, i, r, i, f, g
a, c, b, e, o, i, s, q, u
c, b, a, i, e, l, s, t, h
c, a, a, m, t, q, e, m, i
c, b, b, t, e, u, f, t, t
b, c, a, i, e, l, e, s, j
b, b, a, i, e, l, u, i, t
d, a, d, j, h, t, g, j, f
c, b, b, l, u, l, f, t, t
d, a, a, i, u, l, m, m, g
c, a, a, i, e, l, s, t, h
a, a, b, m, i, r, p, q, i
c, a, a, m, t, q, e, l, i
c, c, a, j, o, h, p, q, h
a, a, a, j, q, j, h, j, r
b, a, c, m, h, r, s, p, u
a, c, a, u, o, i, t, i, t
c, d, c, q, t, q, g, l, s
d, a, d, i, h, t, g, i, e
b, a, b, m, i, r, g, j, r
b, c, a, r, l, p, u, i, t
c, a, d, i, h, t, g, j, f
a, a, a, i, e, l, m, m, g
d, b, b, p, o, u, r, o, o
a, c, b, e, o, i, s, q, u
b, a, c, m, i, r, s, q, u
b, c, a, r, l, p, s, s, g
d, d, a, e, t, l, e, l, i
c, a, a, m, u, q, e, m, i
c, b, c, p, o, u, p, q, h
c, c, c, q, t, q, g, l, s
d, a, a, i, e, l, m, m, g
c, b, c, l, u, l, p, q, h
c, a, a, m, t, q, e, l, i
a, a, b, f, g, m, r, f, j
d, c, d, m, t, p, i, h, i
c, b, c, p, o, u, g, j, r
d, a, a, i, e, k, m, m, g
b, c, a, i, e, l, e, s, j
c, c, a, k, p, h, r, o, o
d, b, c, o, i, r, s, t, k
d, c, d, m, u, q, h, h, j
b, c, a, r, l, p, e, s, j
c, b, a, r, l, p, e, s, j
b, a, c, o, g, t, t, q, u
b, c, a, q, l, p, s, s, h
c, a, a, o, t, q, e, l, j
a, a, b, i, e, m, p, r, g
a, a, b, f, g, m, s, f, j
c, a, a, m, t, q, e, l, i
c, a, a, m, t, q, e, s, j
c, a, a, m, t, r, e, s, j
c, c, a, j, p, h, p, q, h
a, b, c, r, l, p, e, s, j
c, b, b, i, e, l, f, t, t
a, a, a, j, q, j, g, j, r
b, c, a, i, e, l, e, s, j
c, d, c, t, e, e, h, l, s
d, a, a, r, l, p, h, j, r
a, d, a, e, t, l, s, t, h
d, a, d, f, g, m, g, j, e
c, b, c, l, u, l, p, q, h
c, b, a, i, e, l, s, t, h
c, d, c, p, t, q, g, l, s
d, b, c, o, i, r, r, o, o
c, d, a, j, p, h, p, q, i
c, b, b, l, u, l, e, t, t
c, a, c, j, i, q, m, m, g
a, a, b, m, i, r, g, j, r
c, d, c, q, t, q, g, l, s
a, a, b, i, e, l, g, j, r
d, c, d, h, r, k, h, h, j
a, b, c, r, l, p, e, s, j
a, a, b, m, i, s, r, f, j
a, c, a, r, l, p, e, s, i
b, c, a, r, l, p, f, r, j
b, c, a, r, l, q, f, s, j
c, c, d, l, u, l, i, f, g
b, a, c, m, i, r, s, q, u
b, d, a, r, l, p, e, s, j
d, a, a, i, e, l, m, m, g
d, d, d, e, t, m, f, l, i
c, c, c, p, o, u, p, p, h
b, b, c, m, i, r, s, q, u
c, b, a, i, e, l, s, t, h
c, b, c, j, i, q, h, j, r
d, b, c, p, o, u, s, t, h
c, b, b, l, u, l, f, t, t
c, d, a, e, t, l, e, l, j
c, b, b, t, e, u, f, u, t
d, a, d, i, h, t, g, j, f
c, c, b, k, o, h, p, q, h
a, b, c, r, l, p, h, h, k
d, b, c, p, o, u, s, t, h
c, b, c, p, o, u, g, j, r
d, c, a, l, p, h, e, l, i
d, c, d, m, t, q, s, t, g
d, d, a, e, t, l, e, l, i
c, a, a, m, u, q, e, s, j
b, c, a, i, e, m, e, s, j
a, a, b, i, e, l, r, f, j
c, b, c, l, u, l, p, q, h
c, a, a, m, s, q, e, l, i
c, b, c, m, u, l, g, j, r
a, c, b, u, o, i, f, t, t
c, d, c, q, u, q, g, l, s
d, a, a, m, t, q, e, l, i
c, b, a, i, e, m, s, s, h
c, b, a, i, e, l, s, t, h
a, c, b, u, o, i, f, u, t
c, b, b, t, e, u, e, t, t
d, b, c, p, o, u, r, o, o
b, c, a, h, e, l, u, i, t
c, b, a, i, e, l, s, s, h
b, a, c, o, g, t, s, q, u
b, a, c, m, i, r, s, q, u
a, b, c, m, i, s, r, o, o
d, c, d, m, u, q, r, t, h
a, b, c, r, l, p, h, h, i
c, a, d, m, t, r, e, k, i
d, a, c, j, i, q, g, j, r
d, b, d, l, e, l, p, j, h
a, b, c, r, l, p, g, j, f
a, a, b, f, g, m, g, j, r
a, a, c, r, l, p, e, s, j
c, b, a, i, e, l, s, t, h
d, a, d, i, h, t, g, j, f
b, a, c, m, g, t, s, q, u
d, c, d, m, s, q, h, h, j
b, c, a, r, m, p, u, i, t
a, b, c, m, i, r, r, o, o
c, b, d, m, i, q, i, f, g
d, b, c, p, o, u, r, o, o
b, c, a, h, e, l, e, s, i
b, d, c, m, i, r, s, q, u
a, b, b, r, l, p, h, h, j
c, b, c, m, i, r, i, f, g
c, b, b, t, e, u, f, t, t
b, a, c, m, i, r, p, l, i
b, d, a, m, t, q, e, l, i
c, a, d, m, t, q, u, r, j
c, c, c, q, t, q, g, k, s
d, a, a, j, e, k, m, m, g
c, b, d, m, i, r, i, f, g
b, c, a, r, l, p, e, s, j
a, a, a, r, l, p, e, k, m
b, a, c, j, q, j, r, q, u
a, c, b, e, p, i, s, q, u
d, a, a, i, e, l, m, m, g
c, b, b, l, u, k, f, t, t
c, b, d, l, u, l, i, f, g
c, b, c, j, i, q, g, j, r
c, a, a, i, e, l, s, t, h
a, c, b, e, o, i, s, q, e
d, a, c, r, l, p, g, j, f
a, c, b, e, o, i, s, q, u
d, d, a, e, t, l, e, l, i
d, d, a, e, t, m, u, l, i
d, c, d, h, r, k, s, t, h
b, c, d, i, f, l, u, j, t
c, d, c, t, e, u, g, l, s
c, b, d, m, i, r, i, f, g
c, a, a, m, t, q, f, l, i
c, b, c, t, e, u, e, t, t
d, a, a, i, e, l, m, m, f
c, b, b, l, u, l, f, t, t
b, c, a, e, o, i, s, s, h
c, c, a, k, p, g, o, q, h
d, c, b, e, o, i, s, q, u
b, a, c, m, i, r, s, q, u
d, d, a, e, t, l, e, l, i
d, d, d, e, t, l, e, l, i
c, b, a, i, f, l, s, t, h
a, a, a, j, q, j, g, j, r
c, d, c, q, t, q, g, l, s
b, d, b, q, t, q, g, l, s
b, c, a, r, l, q, e, s, j
a, b, c, m, i, r, r, o, p
b, a, a, m, t, q, e, l, i
b, a, c, m, i, r, s, q, u
d, a, d, l, u, l, g, j, f
c, d, c, q, t, q, g, l, s
d, d, a, k, p, h, e, l, i
c, d, c, q, t, q, g, l, s
c, c, a, k, p, h, o, q, h
a, a, b, r, l, p, g, j, r
d, d, a, k, p, h, e, l, i
c, a, c, j, q, j, p, k, i
a, b, c, s, l, p, h, h, j
c, b, c, l, u, l, q, q, h
c, b, c, l, u, l, p, q, g
c, b, c, p, o, u, p, q, h
c, b, a, i, e, l, s, t, h
d, a, d, i, h, t, g, j, f
d, d, a, e, t, l, e, k, i
d, a, a, i, e, l, m, m, g
a, a, a, j, q, j, e, k, m
c, a, a, i, f, l, m, m, g
c, c, a, j, e, l, s, t, h
a, a, b, i, e, k, g, j, r
c, b, a, l, u, l, i, f, g
b, c, a, i, e, l, e, s, j
b, a, c, o, g, t, s, q, u
d, d, a, i, u, l, m, m, g
c, d, c, q, t, q, g, l, s
d, d, a, e, t, m, e, l, i
d, b, c, p, o, u, r, o, o
a, c, c, e, o, i, s, q, u
b, b, b, i, e, m, f, t, t
c, d, c, q, t, q, g, l, s
c, c, a, k, p, h, p, q, h
c, a, a, m, t, q, e, l, i
d, a, a, i, e, l, o, l, g
c, b, b, t, e, u, f, t, t
c, b, a, i, e, l, s, t, h
d, a, d, f, g, m, g, j, e
d, d, d, e, t, l, e, k, i
a, a, b, h, e, l, p, q, h
d, a, a, j, e, l, m, m, g
c, b, b, s, f, u, f, t, t
b, c, b, r, l, p, s, s, h
b, a, c, i, r, j, s, q, u
b, a, d, j, q, i, s, q, e
a, c, b, e, o, j, f, s, t
d, a, b, i, e, l, p, q, h
c, c, a, k, p, h, r, p, o
c, c, a, k, p, h, p, q, h
c, b, c, l, u, l, m, m, g
c, a, b, l, t, q, e, s, k
a, a, a, i, q, j, g, j, r
d, a, d, f, g, l, g, j, f
c, a, a, m, t, q, e, l, i
b, a, c, m, i, r, t, q, t
d, a, d, e, h, m, g, j, f
c, d, c, q, t, q, g, l, s
b, c, d, i, e, l, f, s, j
b, a, d, o, g, t, p, k, i
d, c, d, m, t, q, s, t, h
b, b, c, o, i, r, t, q, u
a, b, c, s, l, p, e, s, j
b, c, a, r, l, p, e, s, j
a, b, c, r, l, p, g, j, f
c, d, d, t, e, u, g, l, s
c, b, a, j, e, l, s, t, g
b, b, c, j, p, j, p, k, i
b, c, a, i, e, l, f, s, j
c, a, a, m, t, q, e, l, i
d, a, d, l, t, l, g, j, f
c, c, a, e, o, i, s, s, h
d, a, a, i, f, l, l, m, g
a, a, a, j, q, k, g, j, r
a, a, d, l, u, m, h, j, f
c, b, a, i, e, l, s, t, i
b, a, c, j, q, j, s, q, u
c, a, c, q, t, q, g, l, s
d, a, a, i, e, l, m, m, g
b, c, a, r, k, p, e, s, j
c, d, c, q, t, q, g, l, s
d, b, c, j, h, q, m, m, g
b, c, a, u, o, i, s, s, h
c, b, b, l, u, l, f, t, t
c, a, a, l, t, q, e, l, i
c, b, c, q, o, u, m, m, g
c, b, d, m, i, r, i, f, g
c, b, b, i, e, l, f, t, t
d, d, c, t, e, u, g, l, s
d, a, a, i, e, l, m, l, g
d, b, c, m, i, r, r, o, o
c, d, c, t, e, u, g, l, s
b, a, c, o, g, t, r, q, u
a, b, c, r, l, p, h, h, j
c, a, a, m, s, q, e, l, i
c, b, a, i, e, l, s, t, h
d, b, d, p, o, e, r, s, k
b, a, c, m, i, r, s, q, u
d, a, a, i, e, l, m, m, g
d, b, c, p, o, u, s, t, h
a, c, b, e, o, i, f, t, t
c, d, c, s, e, u, h, l, s
a, b, c, q, l, p, h, h, j
b, b, d, m, i, r, p, k, h
a, a, b, m, i, r, g, j, r
b, c, a, i, e, l, e, s, j
d, b, c, p, o, u, r, o, m
d, a, d, f, g, m, g, j, f
c, b, c, i, e, l, g, t, u
a, a, a, j, q, j, g, j, r
b, c, a, s, l, p, s, s, h
a, b, c, r, l, p, e, s, k
c, b, c, j, i, q, g, k, r
d, a, a, h, e, l, m, m, g
d, d, a, e, s, l, e, l, i
c, b, b, t, e, u, f, t, t
d, c, d, h, r, k, h, h, j
c, b, c, l, u, l, g, j, r
c, b, a, i, e, l, s, t, i
b, a, c, m, i, r, s, q, u
c, a, a, m, t, q, e, l, i
c, c, c, q, t, q, g, l, s
c, b, c, l, u, l, g, j, r
c, a, a, o, t, q, e, l, i
a, b, c, r, l, p, g, i, g
d, c, d, m, t, q, s, t, h
d, b, c, j, i, q, p, q, h
c, d, c, q, t, q, g, l, s
c, b, c, l, u, l, i, f, g
d, c, d, h, r, k, s, t, h
d, c, c, p, o, u, s, t, h
c, b, c, j, i, q, p, q, h
b, b, a, i, e, l, s, t, h
c, b, b, t, e, u, f, t, t
a, c, b, e, o, i, s, q, u
c, d, c, q, t, q, g, l, r
b, a, c, j, q, j, s, q, u
a, b, c, r, l, p, e, s, j
a, b, c, r, l, p, h, h, j
d, d, a, u, t, l, e, l, i
d, a, a, i, e, k, m, m, g
a, b, c, p, o, u, r, s, j
d, c, d, h, r, k, t, t, h
c, a, a, m, t, q, e, s, j
c, b, a, i, e, l, s, t, h
a, c, b, e, o, i, s, q, u
a, b, c, r, l, p, h, h, j
d, a, a, i, e, l, m, m, g
d, a, a, i, e, l, m, m, f
d, a, a, m, t, q, e, l, h
d, d, a, k, p, h, e, l, i
a, a, b, f, g, m, r, f, j
d, a, a, i, e, l, l, l, g
a, a, b, m, i, r, r, f, j
b, b, a, e, m, i, e, s, j
b, c, a, r, l, p, t, i, t
a, a, b, m, i, r, r, f, j
a, b, c, s, l, p, h, h, j
b, c, d, r, l, p, e, s, j
d, a, a, i, e, l, m, m, g
b, c, a, h, e, l, u, i, t
d, a, a, j, e, k, m, m, g
d, d, a, k, p, h, e, l, i
d, c, d, m, t, q, h, h, j
c, b, c, i, e, l, f, t, t
d, d, a, e, u, l, e, l, i
a, c, b, e, o, i, f, t, t
d, a, b, f, h, m, g, j, r
c, a, a, m, t, q, e, l, i
c, d, c, q, t, q, g, l, s
d, b, c, l, u, l, h, e, g
d, d, a, e, t, l, e, l, i
c, b, c, l, u, l, f, j, r
c, c, d, p, o, t, g, j, r
d, b, c, p, o, u, r, o, p
a, b, a, j, p, j, g, j, r
d, a, a, f, g, m, g, j, f
c, d, c, t, u, u, h, l, s
c, d, c, t, u, u, g, l, s
b, a, c, j, q, i, p, k, i
a, b, c, r, l, p, h, h, j
c, b, c, l, u, l, m, m, g
d, d, a, e, t, l, e, l, i
a, a, a, r, l, o, g, j, r
d, a, d, i, h, t, g, j, f
b, b, c, m, i, r, p, k, j
b, a, c, m, i, s, s, q, u
c, b, b, i, e, l, e, t, u
a, a, b, m, i, r, p, q, h
c, b, c, l, u, l, g, j, r
b, c, a, i, e, l, s, s, g
a, a, a, j, q, j, g, j, r
c, d, c, q, t, q, g, l, s
d, a, d, l, u, l, g, i, f
b, c, a, i, e, l, e, s, j
a, b, c, r, l, p, h, h, j
a, a, a, r, l, p, g, j, r
c, b, c, j, i, q, g, j, r
a, b, c, r, l, p, h, h, j
c, b, b, t, e, u, f, t, t
d, a, d, j, q, j, e, k, m
c, c, d, h, r, k, s, u, h
c, d, c, q, t, p, g, l, s
b, c, a, r, l, p, e, s, k
c, b, b, l, u, m, f, t, t
c, c, a, j, p, h, p, q, h
c, a, a, o, t, q, e, l, j
d, a, d, l, u, l, g, j, f
b, c, a, r, l, p, e, s, j
a, a, d, k, q, j, g, j, r
c, b, d, l, u, l, i, f, g
c, b, a, j, f, l, r, t, h
d, a, a, j, e, l, m, m, g
b, c, a, r, l, p, e, t, j
b, c, a, e, p, i, e, s, j
d, a, a, i, e, k, m, o, g
c, d, c, q, t, q, g, l, r
c, d, c, t, e, u, g, l, s
a, b, d, s, l, p, g, j, f
c, b, c, l, u, l, p, q, h
b, a, c, m, i, r, s, q, u
c, b, d, m, i, r, i, f, g
c, d, c, q, t, q, g, l, s
a, c, b, e, m, i, s, q, u
a, a, a, j, q, j, e, l, m
c, b, b, t, e, u, f, t, t
d, a, d, i, h, t, g, j, f
b, c, a, e, o, i, e, s, j
c, d, c, t, e, u, g, l, s
c, b, b, i, e, l, s, t, i
c, c, a, k, p, h, p, q, h
c, b, c, j, i, q, g, j, s
c, c, d, m, i, r, j, f, g
b, c, a, e, o, i, s, s, h
d, b, d, h, r, k, h, h, j
b, c, a, r, l, p, e, s, j
a, b, c, r, l, p, h, h, j
d, a, a, i, e, l, m, m, g
b, a, c, m, i, r, p, k, i
c, d, c, q, t, q, g, l, s
c, b, b, t, e, u, f, t, t
a, b, c, r, l, p, h, h, j
d, b, d, m, i, r, o, k, i
a, a, a, j, q, j, g, j, r
c, d, c, r, t, q, h, l, s
c, b, d, i, e, l, s, t, h
d, d, d, m, t, q, h, h, j
d, a, a, i, u, l, m, m, g
c, b, c, j, i, q, g, j, r
c, a, c, t, e, u, g, l, r
d, c, d, h, r, k, h, h, j
d, c, d, m, s, q, s, t, h
c, d, b, q, s, q, g, l, s
a, a, b, m, i, q, p, q, h
c, c, a, k, p, h, p, q, h
c, a, a, m, t, p, u, s, k
d, d, a, e, t, l, e, l, i
c, c, a, k, p, h, p, q, h
c, d, c, q, t, q, g, l, r
b, c, a, i, e, l, u, s, i
b, c, a, r, l, p, e, s, j
c, a, a, m, t, q, e, s, j
b, b, a, i, e, l, s, t, h
a, a, b, m, i, r, r, f, j
d, b, c, p, o, u, r, o, o
c, b, a, i, e, l, s, t, h
d, c, d, l, t, q, s, t, h
d, d, a, e, t, l, e, l, i
a, c, b, e, o, j, r, q, t
d, a, d, f, g, m, g, j, f
a, a, a, j, q, j, e, k, m
b, a, c, j, q, i, p, k, i
c, a, a, m, t, q, e, s, j
b, c, a, i, e, m, u, s, j
c, a, a, m, t, r, e, l, j
c, b, c, j, h, q, p, q, h
c, a, a, m, t, q, e, l, i
c, b, b, t, e, u, f, t, t
c, c, c, q, s, q, f, l, s
b, b, a, e, o, i, e, s, j
d, b, c, p, o, u, s, o, o
c, b, a, i, e, l, s, t, h
a, a, b, f, g, m, p, q, h
a, a, b, f, g, m, g, j, q
b, b, d, i, e, l, s, s, h
a, a, a, q, l, p, g, j, r
c, b, c, l, u, l, p, q, h
d, b, a, i, e, l, s, t, h
c, c, a, k, p, h, p, q, h
c, d, c, q, t, r, g, l, s
c, b, d, l, u, k, i, f, h
b, a, c, i, q, j, p, k, i
d, d, a, k, p, h, e, l, i
d, a, a, m, t, q, e, s, j
b, d, b, e, m, i, f, t, s
a, b, c, r, l, p, e, s, j
c, b, d, i, e, l, s, t, g
c, d, c, t, e, u, g, l, s
d, a, d, f, g, m, g, j, f
c, a, a, m, t, q, e, l, i
c, b, c, j, i, q, p, q, h
d, a, d, l, u, m, g, j, f
b, a, c, m, i, r, s, p, u
c, c, a, k, p, h, s, p, m
d, b, c, p, o, t, r, s, k
d, a, b, i, e, l, m, m, g
c, b, d, k, t, l, i, f, g
d, d, a, e, t, l, s, t, h
d, a, a, i, e, l, m, m, g
d, a, a, i, e, l, m, l, g
c, b, a, m, t, q, e, l, i
c, b, d, l, u, l, i, f, g
c, d, c, t, e, u, g, l, s
c, c, b, i, e, l, f, u, t
c, b, c, j, j, q, p, q, h
c, b, b, t, e, u, f, t, s
a, a, a, r, l, q, g, j, r
d, c, d, m, u, q, h, h, i
d, a, a, k, p, h, e, l, i
c, b, a, i, e, l, s, t, h
c, b, d, l, u, l, i, f, g
d, a, a, i, e, l, l, m, g
c, b, b, m, u, l, f, u, t
c, b, a, i, e, l, s, t, h
a, a, b, m, i, r, p, q, h
c, b, a, i, e, l, r, t, h
d, d, d, o, t, q, h, h, j
c, d, c, q, t, q, g, l, s
c, b, c, t, e, u, f, t, t
c, c, a, k, p, h, p, q, h
d, d, a, e, t, l, e, l, h
b, b, b, t, e, u, f, t, t
a, c, d, m, t, q, h, h, j
b, d, a, i, e, l, e, s, j
c, b, d, l, u, l, j, f, g
c, b, c, j, i, q, g, i, q
d, d, a, e, t, l, e, l, i
b, d, c, m, i, s, s, q, u
a, c, c, r, l, p, g, j, f
c, b, c, l, u, l, p, q, h
a, c, d, m, t, q, h, h, j
a, a, a, j, q, j, g, j, r
c, b, a, m, t, q, e, l, i
d, a, a, i, e, l, m, m, g
a, a, b, f, g, m, r, f, j
b, c, a, r, k, o, e, s, j
a, c, b, e, o, i, f, t, t
a, b, c, r, l, p, g, j, f
b, c, a, h, e, l, u, i, t
a, a, b, f, g, m, r, f, j
c, b, c, j, i, q, g, j, r
b, a, c, m, i, r, s, q, u
a, a, a, j, r, j, g, j, r
b, b, c, o, g, t, s, q, u
c, a, d, l, u, l, i, f, g
d, c, d, m, t, q, s, t, g
b, c, a, i, e, l, t, s, h
c, a, a, j, e, l, t, t, h
b, c, a, r, l, p, e, s, j
d, d, a, e, t, l, u, l, i
b, c, a, r, l, p, s, s, h
c, d, c, t, e, e, f, l, s
c, b, b, t, e, t, f, t, t
b, c, a, i, e, l, s, s, h
b, c, a, i, e, l, e, s, j
c, b, c, l, u, l, p, q, h
c, d, c, q, t, q, g, l, s
c, b, d, l, u, l, i, g, g
c, c, a, s, l, p, u, i, u
c, b, b, t, e, u, f, t, t
b, a, c, m, i, r, s, p, u
d, c, b, i, e, l, f, t, u
c, d, c, q, t, q, g, m, s
b, a, a, m, t, p, e, l, i
c, c, a, k, p, h, p, r, i
c, c, a, k, p, h, p, q, h
b, b, c, l, u, l, i, f, g
c, b, a, i, e, l, s, t, g
c, d, c, t, f, u, g, l, s
a, d, a, j, r, j, e, k, m
c, d, c, q, s, q, g, l, s
c, b, b, t, e, u, e, u, t
a, c, c, r, l, p, h, h, j
d, c, d, m, s, q, s, t, h
a, a, d, f, g, m, g, j, g
b, c, a, i, e, l, e, s, j
d, d, a, e, s, l, e, l, i
c, a, a, m, t, q, u, l, i
b, a, c, m, i, r, p, k, i
a, b, c, q, l, p, h, j, f
b, c, d, i, e, l, s, s, h
d, b, c, j, i, r, m, m, g
a, c, d, r, l, p, h, h, j
a, c, b, e, o, i, r, q, u
b, c, b, e, o, i, f, t, t
a, b, c, r, l, o, g, j, f
c, b, a, k, p, i, r, o, o
b, c, a, r, l, p, u, i, t
a, b, b, r, l, p, g, j, f
c, a, a, i, e, l, m, m, g
c, c, a, k, p, h, p, q, h
b, c, a, i, e, l, s, s, h
a, b, c, r, l, p, h, h, i
a, a, b, j, q, j, e, k, m
a, a, a, j, q, i, e, k, m
a, c, b, e, o, i, s, q, u
b, c, a, j, e, l, u, h, t
d, d, a, e, t, l, e, l, i
d, d, a, e, t, k, e, l, i
c, b, b, l, u, l, e, t, u
d, a, a, i, u, l, m, m, g
b, b, c, r, l, p, h, h, i
b, c, a, h, e, l, s, s, h
d, a, c, i, h, t, g, j, f
c, d, c, q, t, q, g, l, s
d, b, d, h, s, k, h, g, j
c, c, d, o, t, q, s, t, h
b, d, a, r, l, p, s, s, h
d, b, c, m, i, s, s, t, h
d, c, c, i, r, k, s, t, h
a, c, a, e, o, i, s, q, u
c, b, d, l, u, m, i, f, g
c, b, a, i, e, k, s, t, h
b, d, a, i, e, l, e, s, j
a, c, b, e, o, i, s, q, u
d, a, a, i, e, k, o, m, g
c, b, a, i, e, l, s, t, h
a, a, a, j, q, j, g, j, r
b, c, a, e, o, h, e, s, j
b, c, a, r, l, p, e, s, j
c, d, c, q, t, p, g, l, s
c, b, b, t, e, u, f, t, t
a, c, a, i, e, l, e, s, j
a, a, a, j, r, j, g, j, r
d, a, d, f, g, m, g, j, f
c, d, c, p, t, q, g, l, s
c, d, c, q, t, q, g, l, s
d, c, a, m, t, q, s, t, h
b, c, a, i, e, l, e, s, j
c, b, c, p, o, e, p, q, h
c, a, a, m, t, q, e, s, j
d, d, a, e, t, l, e, m, i
a, b, c, r, l, o, h, h, j
b, a, b, j, q, j, s, q, u
b, c, a, u, o, i, t, s, h
d, a, a, h, e, l, m, o, g
c, d, c, t, e, u, g, m, s
d, a, b, i, e, l, m, m, f
b, c, a, r, l, p, e, s, j
c, d, c, t, e, u, g, l, s
d, a, a, i, e, l, m, m, g
d, a, a, j, r, j, g, i, r
a, b, c, r, l, p, e, s, j
c, b, d, i, e, l, s, t, h
a, c, b, e, o, i, s, q, u
d, a, d, l, u, l, g, j, f
