% continuousInputs: false
% addNoisyInputs: false
% inputNoiseProbability: 0.1
% outputNoiseProbability: 0.1
% generator type: class toolkit.SyntheticDataGenerator$LimitedOutputsGenerator
% numOutputVectorsPerInstance: 3
% resultRows: 10000
% Number of instances before adding noise (numInputsVectors): 20
% numOutputs = 3
% numOutputVectors = 20
@RELATION 'synthetic_data: -c -3 '
@ATTRIBUTE x1 {a, b, c, d}
@ATTRIBUTE x2 {a, b, c, d}
@ATTRIBUTE x3 {a, b, c, d}
@ATTRIBUTE class1 {e, f, g, h}
@ATTRIBUTE class2 {e, f, g, h}
@ATTRIBUTE class3 {e, f, g, h}
@DATA
c, a, b, f, f, g
c, d, b, e, f, g
c, a, d, g, g, g
d, c, b, f, f, h
c, c, c, h, g, h
a, a, c, g, e, f
c, d, d, h, f, g
b, d, d, h, f, g
d, d, c, g, e, f
b, d, b, g, e, f
c, d, c, h, f, g
a, d, c, e, h, h
d, d, b, g, h, f
b, b, a, g, e, f
d, d, b, g, e, f
b, d, d, h, f, g
b, b, c, g, e, f
b, c, d, f, f, g
b, d, c, g, e, f
b, b, a, g, e, f
d, b, a, g, f, f
b, d, b, g, h, f
b, b, a, h, f, h
d, b, c, h, g, h
d, b, a, g, e, g
a, c, d, h, e, f
d, b, a, g, e, g
b, b, a, h, e, f
c, b, d, e, f, g
d, b, c, h, g, h
a, d, c, h, g, h
c, d, c, f, e, g
b, d, a, g, e, f
c, d, c, e, f, f
a, d, c, f, h, h
a, b, c, h, g, h
c, a, d, g, h, g
c, b, a, h, f, g
d, b, a, f, e, f
c, a, b, e, f, h
d, c, b, e, h, h
a, b, c, h, g, h
a, c, d, g, e, f
d, c, b, e, h, h
c, b, d, g, e, f
a, d, c, g, e, f
d, d, b, g, f, f
a, c, d, h, e, f
d, c, b, h, g, h
b, d, b, g, e, f
b, a, b, e, f, e
d, a, d, h, h, g
a, a, c, g, e, f
a, c, d, h, e, f
b, b, c, f, e, g
a, b, b, g, h, f
d, b, a, g, e, f
c, d, c, f, e, g
d, d, c, e, h, g
b, d, d, h, f, g
a, c, d, h, e, f
d, b, a, g, e, f
b, b, c, h, g, h
d, b, a, g, e, f
c, d, d, h, e, f
a, d, c, e, h, h
d, b, a, g, e, f
d, a, d, h, g, g
c, b, c, g, e, e
d, c, a, e, h, h
d, d, a, g, e, f
b, b, a, h, e, f
d, b, a, g, h, f
d, b, a, g, e, f
c, b, d, h, f, g
d, c, b, e, h, e
a, c, b, e, f, h
d, c, b, e, h, h
d, c, b, e, h, h
a, c, d, h, e, f
b, b, a, h, e, f
b, d, d, h, e, g
b, b, d, g, e, g
a, b, c, h, h, h
d, a, d, h, e, f
a, d, c, h, h, h
a, a, d, g, e, f
a, b, c, h, g, h
c, d, c, h, g, g
c, b, d, h, e, g
a, c, d, h, e, f
d, d, c, e, h, h
d, b, a, g, e, f
a, c, d, h, e, f
a, d, c, e, h, h
a, a, c, g, e, f
d, b, a, g, e, f
a, c, c, h, g, h
c, b, b, h, g, h
b, d, c, h, h, h
d, a, b, g, e, f
c, d, c, g, f, g
c, a, d, g, e, g
b, b, d, f, f, g
d, c, b, e, h, h
d, c, b, e, h, h
c, a, d, h, f, f
b, a, b, h, f, g
a, c, d, h, e, f
a, b, c, g, f, g
d, b, a, g, e, f
b, d, d, h, e, g
c, b, d, h, f, g
c, a, d, h, e, f
b, c, b, f, e, f
d, a, d, h, f, g
b, a, d, h, f, h
b, d, d, h, g, g
c, c, b, h, g, h
a, d, c, h, h, h
d, d, b, g, e, f
a, a, c, e, h, h
c, b, b, h, h, g
c, a, a, g, h, g
d, c, b, f, h, h
c, b, a, g, e, f
c, b, d, g, e, e
b, d, b, g, e, f
a, c, d, h, e, e
b, a, d, h, f, g
a, d, c, e, h, h
a, d, d, e, h, h
b, b, d, f, f, g
c, d, c, h, f, g
a, a, c, g, e, f
d, b, a, h, e, f
c, a, d, h, h, g
a, a, c, g, e, f
a, d, c, g, h, h
d, d, b, g, e, f
a, a, c, g, g, h
b, a, a, e, f, g
a, d, c, e, h, h
b, d, d, h, f, g
c, d, c, e, f, h
a, d, d, e, h, h
d, b, c, g, e, g
c, b, a, h, f, f
c, d, b, e, e, h
c, b, d, f, f, g
c, d, b, e, g, h
c, d, c, h, f, g
d, d, c, e, h, h
d, a, d, h, f, g
b, a, c, g, e, f
a, d, c, e, h, h
b, d, d, h, f, g
a, d, c, h, h, h
a, a, b, g, e, f
a, d, c, e, h, h
d, a, b, g, e, f
b, c, d, h, e, f
c, b, c, h, f, g
d, b, a, h, e, f
a, a, d, f, e, f
c, b, b, h, h, g
c, d, d, g, e, h
a, a, c, g, e, f
d, c, b, e, h, h
d, b, d, g, e, f
d, d, b, g, e, f
a, c, d, h, f, f
a, c, b, e, h, h
a, d, b, h, h, h
a, c, d, h, e, f
b, b, a, h, e, f
a, b, c, h, g, h
d, b, a, g, e, f
a, c, d, h, e, f
b, d, d, h, f, g
d, c, b, e, h, h
c, c, a, h, e, f
a, d, c, h, h, h
c, a, d, g, h, g
b, b, b, h, f, g
a, c, d, h, e, f
b, b, d, g, e, f
c, c, b, h, g, h
c, c, b, h, g, h
c, a, d, g, h, g
b, b, c, g, e, f
c, b, d, g, e, e
b, a, b, g, e, f
a, c, d, e, e, e
b, b, a, h, e, g
a, b, c, h, g, h
c, b, d, h, e, e
d, c, c, e, h, h
c, c, b, h, g, h
d, b, a, f, e, f
b, b, d, f, f, g
a, c, d, h, e, e
a, a, c, f, e, f
c, a, d, e, h, g
b, b, a, h, e, f
b, b, a, g, e, g
a, c, a, h, e, e
d, b, a, g, e, f
d, a, c, h, f, g
d, b, a, g, e, f
a, d, c, h, h, h
c, b, d, g, e, e
c, c, b, h, g, e
a, d, b, g, e, f
a, a, c, g, e, f
a, b, c, h, g, h
b, b, a, h, e, f
c, c, b, h, g, h
c, d, d, h, f, g
d, c, b, e, h, h
a, b, c, h, g, h
a, b, c, g, e, g
d, b, a, g, e, g
b, b, a, h, f, g
d, b, a, g, e, f
c, c, b, e, h, h
c, b, a, g, h, f
a, b, c, g, e, g
b, b, b, g, e, f
b, a, d, h, f, g
a, c, d, h, e, f
d, d, b, g, e, f
d, d, b, g, e, f
a, d, c, e, h, h
c, b, a, g, e, f
d, d, c, g, e, f
a, b, d, e, g, h
a, b, c, h, g, h
a, d, c, h, h, h
b, b, a, g, e, f
c, c, b, h, g, h
d, a, c, g, e, f
a, a, c, g, e, f
b, b, a, h, e, f
d, b, b, e, h, h
c, b, d, g, e, e
a, a, c, g, e, f
a, d, c, e, h, h
c, b, d, g, e, e
d, c, b, e, h, h
b, b, d, g, f, f
d, b, a, g, e, f
c, d, c, g, e, g
b, d, d, h, f, f
a, b, c, h, g, h
a, c, d, h, e, f
d, a, d, h, f, f
a, c, d, h, e, f
b, d, d, h, g, g
a, c, d, h, f, e
a, c, c, h, h, h
c, b, d, f, f, g
d, b, a, g, e, f
d, c, b, e, h, h
b, b, d, f, f, g
c, c, b, h, g, h
d, b, a, g, e, f
a, d, c, g, e, f
c, a, b, e, f, h
d, a, d, h, f, g
c, a, d, h, e, f
d, b, a, g, e, f
b, d, d, h, f, g
a, a, d, h, f, f
d, b, a, g, e, f
b, d, c, h, f, g
a, c, a, h, e, f
c, c, b, h, g, h
d, d, b, g, e, f
c, a, d, h, e, f
d, b, a, g, e, f
d, a, d, h, f, h
a, b, c, g, e, g
c, a, c, h, e, f
b, d, c, h, f, g
d, c, b, e, h, e
c, c, a, h, g, e
b, b, d, f, g, g
c, b, d, h, h, g
c, d, b, g, e, e
c, a, a, e, f, h
b, d, b, g, h, f
b, b, d, g, e, f
c, c, b, g, g, h
b, b, a, h, e, f
a, b, c, g, f, g
b, d, b, g, e, f
b, d, b, g, e, f
b, b, d, g, e, f
d, d, b, g, e, f
d, c, b, e, h, h
b, b, d, g, e, g
a, c, d, h, e, f
d, b, a, g, e, e
a, d, c, e, h, h
a, a, c, g, e, g
b, c, a, h, e, f
d, d, b, g, e, f
d, b, a, g, e, f
b, a, a, f, f, g
b, d, b, h, e, f
c, b, a, g, e, g
b, d, b, g, f, g
a, b, c, g, e, g
a, c, c, h, e, f
c, a, c, h, h, g
a, c, d, h, f, f
d, a, b, h, h, g
d, c, b, e, h, h
b, b, a, h, e, f
a, b, c, h, g, h
a, d, d, h, e, f
a, c, d, h, e, f
d, d, c, h, h, h
d, b, a, g, e, g
b, d, b, g, e, f
d, c, b, e, h, h
d, c, b, f, h, h
c, a, b, h, h, g
a, d, c, h, h, h
b, b, a, h, f, g
c, d, b, g, e, f
b, d, d, h, f, g
a, d, c, h, h, h
a, c, d, g, e, f
b, c, d, h, f, g
a, d, c, e, h, h
c, b, d, h, f, g
c, d, c, h, f, g
a, d, c, h, h, h
b, a, d, g, h, g
c, a, d, g, h, f
d, c, b, h, g, h
c, a, b, h, e, g
d, d, b, f, e, f
c, d, c, g, e, g
b, d, b, g, e, e
d, b, a, g, e, f
d, a, a, h, f, f
d, a, d, h, f, g
a, b, c, h, g, h
a, b, c, h, g, h
a, b, c, h, g, e
a, d, c, f, h, h
d, d, a, g, e, f
a, a, c, g, e, f
a, c, d, h, e, f
a, c, d, h, e, f
d, d, b, g, e, f
c, b, d, g, e, e
d, a, d, h, f, g
c, a, b, e, e, h
c, a, d, h, e, f
c, d, c, g, e, g
d, d, d, h, f, f
c, a, d, g, e, f
c, a, d, g, h, h
c, a, b, h, h, g
c, a, a, g, h, g
c, a, d, g, g, g
a, c, d, h, e, f
c, d, d, g, h, g
b, d, d, e, h, g
c, d, c, h, e, g
c, c, b, h, g, h
c, d, c, h, f, g
b, d, d, e, g, g
a, a, c, g, e, f
c, b, d, g, h, e
d, d, b, g, e, f
d, d, b, g, e, e
a, a, c, g, e, f
d, a, d, h, f, g
c, c, b, f, h, h
d, b, a, g, e, f
d, a, d, h, f, h
c, d, d, h, f, g
a, a, c, h, e, f
d, c, d, h, e, f
d, b, a, g, e, f
c, b, c, f, f, g
a, a, c, h, h, h
a, a, c, g, e, g
d, b, c, h, g, h
d, d, c, e, h, h
c, b, d, f, f, g
b, b, d, g, e, f
a, a, c, h, g, h
d, b, a, g, e, f
a, d, c, e, h, h
c, d, c, h, f, g
a, b, c, h, g, h
b, d, b, g, e, f
b, b, a, h, e, f
c, b, b, h, g, h
a, c, d, g, f, e
d, b, a, g, e, f
a, b, c, h, g, h
d, d, b, e, f, h
d, a, d, g, h, g
b, d, c, h, f, g
a, d, c, e, h, h
d, b, d, g, e, e
c, c, b, h, g, g
a, c, d, h, h, f
a, c, d, h, e, f
d, b, b, g, e, f
c, a, d, h, h, g
b, b, a, h, e, f
d, b, a, g, e, f
b, b, c, h, g, h
a, b, c, h, g, h
a, b, c, g, e, g
c, b, d, f, f, g
c, d, c, h, f, g
d, d, b, g, e, f
c, d, c, g, e, g
c, c, b, h, g, h
a, d, c, h, h, h
a, b, c, g, e, f
a, b, a, f, e, f
d, c, b, e, h, e
c, d, c, g, e, g
d, d, b, g, e, f
c, b, d, g, h, e
a, d, d, h, e, g
c, c, b, h, g, h
c, a, b, h, h, g
b, d, d, h, f, g
b, b, d, g, e, f
a, a, c, f, h, f
a, b, c, g, e, g
a, b, a, g, h, f
d, c, d, h, e, f
c, d, c, g, e, g
b, a, b, e, f, e
d, b, a, h, e, f
d, b, a, g, e, f
a, d, c, e, g, h
a, a, c, g, e, f
c, a, b, h, h, g
d, c, b, f, h, g
a, b, c, g, e, f
c, b, d, g, e, e
c, a, d, f, h, g
b, d, b, g, e, f
a, c, d, h, e, f
a, c, d, h, e, f
a, c, d, h, e, f
c, a, c, h, g, g
b, b, d, g, e, f
b, d, d, h, f, g
c, d, c, h, e, g
d, c, b, e, h, h
c, a, b, h, h, g
c, d, c, h, f, g
a, b, c, f, f, g
c, a, a, e, e, h
b, c, a, h, e, f
c, c, b, h, g, h
b, b, a, g, e, f
d, b, d, g, e, f
d, c, b, h, g, h
d, b, a, g, e, f
b, d, b, f, h, f
b, b, a, h, e, f
b, b, a, g, e, f
a, a, c, g, e, f
b, d, b, g, e, f
b, b, d, g, e, f
a, b, c, h, g, e
d, d, b, g, e, f
a, d, d, h, e, h
c, c, b, h, g, h
a, a, c, g, e, g
d, d, b, g, e, f
b, c, d, h, e, f
d, a, d, h, f, f
d, b, a, g, e, f
d, b, a, g, e, f
b, b, c, h, g, h
a, b, c, h, g, h
c, a, d, g, e, e
a, c, d, e, h, f
d, a, d, h, e, g
a, c, d, h, e, f
d, d, b, g, e, f
b, b, d, f, f, g
c, a, b, h, h, g
b, d, b, g, e, f
c, a, d, h, e, f
c, a, b, h, h, g
a, a, c, g, e, f
b, d, c, g, e, g
d, b, a, h, e, f
b, d, b, g, h, f
d, d, d, h, f, g
d, b, a, g, e, f
a, b, d, h, g, h
a, b, c, g, e, g
d, d, c, e, h, h
a, b, c, h, g, h
d, a, d, e, h, h
a, b, a, g, e, f
a, d, a, h, h, f
d, d, b, g, e, f
c, a, d, f, f, g
a, b, c, h, g, g
d, c, b, e, h, h
b, d, b, g, e, f
d, c, a, g, e, f
d, b, a, g, e, f
a, c, d, g, e, f
a, d, c, h, h, h
a, d, c, e, h, h
c, a, b, e, f, h
c, a, b, e, e, h
a, c, d, h, e, f
d, b, a, g, f, f
b, b, a, g, e, f
a, d, c, e, h, h
a, c, c, g, e, g
b, d, c, e, h, h
c, c, b, e, h, h
c, d, c, g, e, g
c, a, b, h, f, h
c, c, a, g, g, h
c, a, b, e, g, h
a, c, d, h, e, g
c, b, d, g, e, f
d, c, b, e, h, h
a, c, c, f, h, h
a, d, b, e, h, h
a, a, c, f, e, f
c, b, d, h, f, g
a, d, c, h, h, h
a, c, d, h, e, f
d, a, c, e, h, h
c, b, a, f, f, g
b, b, a, g, e, f
d, a, d, h, f, g
b, d, d, h, e, g
a, c, d, h, e, f
a, d, c, e, h, h
a, a, c, g, e, f
b, b, a, e, e, f
a, d, c, e, h, h
a, a, c, g, e, f
b, d, b, g, e, f
c, c, b, h, g, h
b, b, d, h, e, f
a, c, b, e, h, h
c, a, d, g, h, g
c, d, c, g, e, g
a, a, d, g, h, g
d, c, b, e, h, h
d, a, a, g, e, f
c, c, b, h, g, h
c, c, b, h, g, h
c, c, b, h, g, h
d, c, b, e, h, h
d, b, d, g, e, f
d, d, b, g, e, f
b, c, d, e, e, f
d, a, d, h, f, g
d, c, b, f, h, g
a, d, d, e, h, h
b, b, a, h, e, f
c, b, d, f, e, f
a, a, c, g, e, f
c, a, b, e, f, h
a, b, c, g, e, g
d, b, a, f, e, f
d, c, a, g, e, f
a, b, c, h, g, h
a, a, c, g, e, f
a, d, c, h, h, h
b, c, b, h, g, h
b, b, a, h, e, f
c, d, c, g, e, g
c, d, c, g, e, g
a, d, c, e, g, h
c, b, d, g, e, f
d, d, b, g, e, f
d, c, b, e, h, h
b, d, c, e, h, h
a, b, a, g, f, f
b, b, a, g, e, f
c, d, b, e, f, g
a, b, c, h, g, h
d, b, a, g, e, f
b, d, d, h, f, g
c, a, b, h, h, g
c, c, a, g, e, f
b, d, d, h, f, g
d, a, b, f, e, e
c, c, b, e, h, h
c, b, d, h, f, g
d, d, b, g, e, f
d, b, a, g, e, f
d, c, b, e, h, h
b, c, d, g, e, f
a, b, c, e, g, h
d, c, b, e, h, h
a, d, c, e, h, h
a, d, c, g, h, h
d, a, d, h, g, f
c, d, a, g, g, g
c, b, b, h, g, h
c, d, d, g, h, f
a, a, c, g, h, f
d, b, a, g, e, e
b, d, b, h, h, f
a, c, d, h, e, f
b, b, a, g, e, f
a, b, c, g, e, g
c, b, a, g, h, f
d, a, d, h, f, g
b, d, c, h, f, g
c, d, b, g, e, f
c, d, c, g, e, f
b, d, b, g, e, f
a, d, c, e, h, h
d, c, b, e, g, h
d, b, a, g, e, g
c, b, d, f, g, g
c, c, c, h, g, h
a, d, c, e, h, h
b, b, d, g, e, f
a, d, c, e, h, h
c, b, d, f, e, e
d, c, c, e, h, h
b, b, d, f, e, f
c, a, d, g, h, g
d, a, d, h, f, g
c, a, d, g, h, g
a, c, d, e, e, f
b, b, b, e, e, f
b, d, b, g, e, f
d, b, c, h, g, h
d, d, a, g, e, f
a, d, c, e, h, h
c, b, a, g, e, e
c, d, c, h, f, g
b, a, b, h, e, f
a, c, a, h, e, f
d, d, b, g, e, f
c, a, b, e, f, h
a, a, d, h, f, g
a, a, c, e, h, h
a, a, c, g, e, f
a, d, c, h, h, h
a, c, d, h, f, f
c, a, b, h, h, g
d, c, b, e, h, h
c, a, b, e, f, h
a, d, d, e, h, e
b, b, a, h, e, f
a, c, d, h, e, f
d, d, b, g, e, f
d, b, c, e, g, g
a, a, c, h, h, f
c, c, d, f, f, g
a, c, c, h, e, f
b, b, a, g, h, e
a, b, c, g, e, f
d, c, b, e, h, e
a, c, d, h, e, f
c, a, d, h, h, g
d, a, c, h, f, g
a, c, d, h, f, f
d, a, a, g, e, f
a, d, c, e, h, h
d, a, d, h, f, g
c, d, c, h, e, g
d, c, b, e, h, h
b, b, d, g, e, f
b, c, d, h, e, f
d, d, b, g, e, f
d, c, b, e, h, h
a, c, d, h, e, f
a, c, d, h, e, f
c, b, d, g, h, g
c, c, b, e, g, h
d, c, b, e, h, h
c, b, d, g, h, g
c, a, d, g, h, g
c, b, b, h, e, f
d, c, b, e, h, h
d, d, b, e, h, h
a, a, c, g, e, f
b, d, d, h, f, g
b, b, d, g, e, f
a, b, c, g, e, g
a, d, c, h, h, h
c, b, a, e, f, g
d, a, d, h, f, g
c, b, d, f, f, g
d, b, a, g, e, e
d, b, a, g, e, f
c, d, d, g, h, g
d, c, b, e, h, h
c, d, a, g, e, f
b, d, b, g, e, f
c, c, b, h, g, h
a, c, d, h, e, e
b, b, d, f, f, g
b, a, d, h, e, f
c, a, b, e, f, h
a, d, c, e, h, h
a, d, c, e, h, h
c, b, d, g, e, e
b, a, b, g, e, f
a, b, c, h, g, h
a, c, c, h, g, h
d, c, b, g, h, f
a, c, d, h, e, f
d, b, b, e, h, h
b, d, d, h, f, g
d, c, a, g, e, f
d, b, a, g, e, f
d, d, b, g, e, e
c, a, d, g, h, g
d, c, b, e, h, e
d, b, a, f, e, f
d, c, b, e, h, g
a, b, d, h, e, f
d, a, b, h, h, g
b, d, b, g, e, f
a, c, d, h, e, f
a, d, c, h, h, e
c, a, d, f, f, g
c, a, d, g, e, e
b, d, d, h, e, f
c, b, d, h, f, g
b, d, d, h, f, g
a, d, c, e, h, h
a, d, c, e, h, h
b, d, b, g, e, f
d, d, c, g, f, g
b, d, a, h, f, g
c, d, c, h, f, g
c, b, d, h, f, g
c, a, b, g, e, f
d, c, a, g, e, f
b, b, a, h, e, e
a, a, c, f, e, f
d, d, c, e, h, h
d, b, a, g, e, f
c, c, b, h, g, h
c, a, d, g, h, g
c, c, b, h, g, h
d, d, b, g, e, f
c, b, d, h, f, g
d, b, a, g, e, f
d, b, a, g, e, f
d, b, a, g, e, f
a, c, a, h, e, f
a, d, c, e, h, h
d, b, a, g, e, f
d, d, b, g, e, f
d, b, a, g, e, f
a, b, c, h, g, e
c, b, d, h, f, g
d, c, b, e, h, h
d, d, b, g, e, f
a, c, c, h, h, h
d, d, b, g, e, f
c, a, b, h, h, g
a, c, c, h, e, f
c, a, d, g, h, g
c, b, d, f, f, g
b, b, d, f, e, f
a, b, c, h, g, h
b, d, d, h, f, g
b, b, d, f, f, g
c, b, d, g, e, e
b, b, a, g, e, f
d, d, b, g, e, e
c, a, d, h, e, f
a, c, d, h, h, f
d, c, c, e, h, g
a, c, d, h, e, f
d, a, d, h, f, g
a, c, d, h, e, f
c, b, a, h, f, g
a, d, c, h, h, g
a, a, c, g, e, e
c, c, b, h, g, h
a, c, d, h, e, f
b, d, c, h, e, f
a, d, c, e, h, h
d, b, a, g, e, e
c, d, c, g, h, g
b, b, d, h, e, f
b, d, d, h, f, g
b, d, d, e, h, g
c, c, b, h, g, h
b, c, d, h, e, f
c, b, d, g, e, h
d, d, b, g, h, f
a, b, c, g, e, g
d, a, c, f, h, f
a, a, c, g, f, f
a, c, d, h, e, f
c, b, a, g, h, f
a, d, b, e, h, h
a, d, c, g, e, f
d, b, a, g, h, f
a, c, d, h, e, f
d, a, d, h, f, g
b, b, a, h, e, f
a, c, d, h, e, f
d, c, b, e, f, h
b, b, a, h, f, h
b, d, b, g, e, f
c, b, b, h, h, g
d, c, c, e, h, h
b, d, b, g, e, f
b, d, d, g, f, g
b, b, a, f, f, g
d, d, b, f, e, f
b, b, d, g, e, f
d, d, d, h, f, g
b, b, d, h, f, g
d, b, b, e, f, g
d, b, a, g, e, f
a, a, c, g, e, g
a, b, d, h, e, f
c, d, b, g, e, e
d, b, a, g, e, f
a, a, c, g, e, f
c, a, a, h, f, h
b, d, a, g, h, f
a, a, c, h, h, h
b, c, d, h, e, e
a, d, c, e, h, h
a, c, d, h, e, f
b, b, a, h, e, f
b, a, b, h, h, g
b, d, d, h, f, h
d, b, a, g, e, f
b, b, a, g, e, f
a, d, c, h, h, g
c, c, d, g, e, e
d, a, d, h, f, f
c, a, d, f, h, g
d, a, a, g, e, f
a, c, d, h, e, f
d, b, a, g, e, f
b, d, d, e, h, g
d, d, b, g, e, f
c, c, b, h, g, g
a, b, d, h, e, f
a, c, d, h, e, f
d, c, b, e, h, h
b, b, d, g, e, e
c, d, c, g, e, g
d, d, c, g, e, f
c, d, d, g, e, g
c, b, d, g, e, e
a, d, c, g, e, e
b, b, d, g, e, f
c, a, b, e, f, h
a, d, c, h, h, h
a, a, c, h, e, f
d, a, b, e, f, h
a, d, b, g, e, f
b, c, d, h, h, f
c, b, d, f, f, f
c, d, c, h, f, g
b, b, b, f, e, f
d, d, b, g, e, f
b, b, a, h, e, f
c, b, d, f, f, e
b, c, b, h, g, h
a, a, d, e, f, g
d, c, b, e, h, h
d, d, b, g, e, f
c, d, c, h, f, g
c, d, c, g, e, g
c, a, b, e, f, h
c, a, d, h, f, g
c, d, c, g, e, g
d, b, a, g, e, f
a, c, d, h, e, f
d, a, d, h, f, g
a, c, d, h, e, f
d, b, a, g, e, f
c, b, a, g, e, f
c, a, d, f, f, g
a, c, d, h, h, f
b, d, d, h, f, f
a, d, c, e, h, h
b, b, d, g, f, f
b, d, b, g, e, f
d, b, a, g, e, f
d, b, d, g, e, f
d, b, a, f, e, f
b, d, c, g, e, f
b, b, d, f, f, g
d, b, a, g, e, f
d, a, b, g, e, f
a, c, d, h, e, f
a, c, d, h, e, f
d, a, d, h, f, g
a, d, c, e, h, h
a, d, d, h, h, h
a, d, c, e, h, h
d, b, a, g, e, f
a, c, c, h, e, f
a, c, d, h, f, f
c, a, a, g, e, f
b, b, a, g, e, f
d, d, a, g, e, f
c, a, b, h, h, g
c, a, c, h, h, g
b, b, d, f, f, g
a, a, c, g, e, f
c, a, b, e, f, h
a, a, b, g, h, f
d, b, a, g, e, f
a, a, c, g, e, f
b, d, c, g, e, g
a, a, c, g, e, f
a, c, d, h, e, f
d, a, d, g, f, g
a, c, c, h, e, f
d, b, a, g, e, f
a, b, c, h, e, f
b, c, d, h, f, g
d, b, d, g, h, f
a, d, d, e, h, h
b, c, d, h, e, f
c, c, b, h, g, h
d, b, b, g, e, g
a, d, c, e, h, h
d, b, a, h, e, f
a, d, d, h, e, f
b, b, d, g, f, f
a, d, c, e, h, h
d, a, d, h, f, g
d, b, a, g, e, f
a, d, a, g, e, f
d, b, a, g, e, f
a, a, c, g, e, f
a, b, c, h, g, h
d, a, b, h, h, g
c, a, d, g, h, f
d, a, d, h, f, g
b, a, c, g, h, f
a, c, d, h, e, f
d, b, a, g, e, f
d, d, b, g, e, f
b, d, b, g, h, f
c, b, b, h, h, g
c, a, b, f, f, h
c, a, b, h, h, g
c, d, c, h, g, f
a, b, c, g, f, g
b, c, b, g, e, f
d, b, a, g, e, f
d, a, c, g, e, f
c, b, d, f, f, g
b, a, c, g, e, f
d, b, a, g, e, f
a, d, b, g, e, f
b, d, d, h, f, g
a, b, c, g, g, h
b, b, a, h, e, f
b, b, d, g, e, f
b, d, b, g, h, f
b, d, b, g, e, f
d, a, d, h, f, g
c, c, b, h, g, h
c, a, d, g, h, g
c, d, c, h, f, f
d, b, a, f, e, f
c, d, c, g, e, g
b, d, c, h, h, h
c, c, a, h, g, e
c, a, b, e, f, g
c, a, b, e, e, h
c, a, d, f, f, g
a, c, d, g, g, h
d, a, a, g, e, f
d, c, b, e, h, h
d, c, b, e, g, h
a, c, b, e, h, h
a, a, c, h, g, g
b, d, d, h, f, g
c, d, c, h, f, g
d, c, c, e, h, h
d, c, b, e, f, h
c, c, b, h, g, h
c, d, c, g, e, g
c, a, b, g, g, g
b, d, b, g, e, f
b, d, a, h, g, g
d, c, a, h, h, h
c, a, b, e, f, h
a, a, c, g, e, f
d, a, d, h, f, g
a, b, c, h, g, h
a, b, d, h, e, f
d, b, a, g, e, f
d, c, a, g, e, f
b, c, d, g, e, f
a, c, d, h, e, f
a, c, d, h, e, f
b, d, b, g, e, f
a, c, d, h, e, f
d, b, a, g, e, f
d, b, a, h, e, g
c, c, b, h, g, h
c, d, d, h, f, h
a, d, c, e, h, h
c, a, d, g, h, h
d, d, b, g, e, e
b, c, a, g, e, f
c, d, c, h, f, g
a, d, c, e, h, h
a, d, d, h, e, f
c, b, d, g, e, e
b, a, b, g, e, f
c, b, a, g, e, f
d, c, b, g, e, f
d, c, d, h, e, f
a, d, c, e, h, h
a, c, d, h, e, f
d, b, a, g, e, f
b, b, a, h, e, f
d, a, b, g, e, f
d, b, a, g, e, f
d, c, b, e, h, h
a, a, c, g, e, f
d, a, d, h, f, g
b, d, d, h, f, g
b, d, a, g, e, f
a, d, c, e, g, h
a, b, c, h, f, h
a, d, c, h, h, h
d, b, d, h, f, g
d, a, b, f, e, f
c, d, c, g, e, g
a, c, d, h, e, f
a, d, c, h, h, h
d, c, b, e, h, h
d, a, d, h, f, g
c, d, b, g, e, f
c, a, d, g, h, g
a, a, c, g, e, f
a, d, d, e, h, h
a, c, d, h, f, f
a, b, c, g, e, g
b, d, d, h, f, h
d, b, a, g, h, f
b, c, d, g, e, f
a, b, a, g, e, f
d, d, b, g, e, f
c, b, d, h, f, g
b, d, d, h, f, g
b, d, c, g, e, f
c, c, b, h, g, h
b, b, d, f, e, g
a, d, c, f, h, h
c, a, d, h, e, f
d, c, b, e, h, g
d, c, d, h, e, f
a, c, d, h, e, f
d, b, a, g, e, f
c, c, b, h, h, h
a, c, d, h, e, f
a, d, c, e, h, h
d, b, a, g, e, f
d, b, a, g, e, f
d, a, d, h, f, g
c, c, a, e, f, g
c, b, d, h, g, g
a, d, c, e, h, e
c, a, d, h, g, g
a, d, b, h, h, h
d, d, b, g, e, f
c, b, d, f, g, g
a, a, c, g, e, f
d, c, b, e, h, h
c, a, d, g, h, g
a, a, c, g, e, f
d, a, d, g, h, g
b, d, d, h, f, f
b, b, d, e, f, g
c, b, d, f, f, g
a, d, c, e, h, h
d, c, b, e, h, h
d, a, d, h, f, g
a, a, c, g, e, f
d, d, b, g, e, f
d, c, b, f, h, h
c, a, d, g, e, g
c, b, d, f, f, g
a, d, c, e, h, h
d, d, b, g, e, g
c, a, d, g, e, f
a, d, c, e, h, h
a, c, d, h, e, f
d, d, d, h, f, g
b, d, b, g, e, f
d, c, d, h, e, g
c, b, d, g, e, f
d, b, a, g, e, f
b, b, a, g, e, f
a, d, c, e, e, h
b, d, b, g, e, f
d, a, b, h, h, f
d, b, b, g, e, f
c, d, c, h, f, g
c, c, b, h, g, h
a, d, b, g, f, f
c, a, c, h, h, g
a, c, d, h, e, f
c, a, c, g, h, g
d, a, c, e, f, h
c, a, b, h, h, g
c, b, d, g, e, e
d, b, a, g, e, f
c, d, c, h, g, h
a, d, d, h, h, e
c, a, d, g, h, g
b, b, d, g, e, f
